,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,6688円,123分,107.2%,128件
1,1150-1199,5859円,125分,106.3%,124件
2,1200-1249,8593円,120分,109.6%,136件
3,1250-1299,9056円,117分,110.4%,145件
4,1300-1349,7246円,114分,108.5%,154件
5,1350-1399,6452円,111分,107.8%,178件
6,1400-1449,8477円,106分,110.6%,171件
7,1450-1499,8680円,109分,110.6%,174件
8,1500-1549,8422円,101分,111.2%,172件
9,1550-1599,9276円,93分,113.3%,179件
10,1600-1649,9200円,94分,113.1%,157件
11,1650-1699,9184円,96分,112.8%,163件
12,1700-1749,8970円,89分,113.5%,142件
13,1750-1799,7962円,86分,112.4%,146件
14,1800-1849,8634円,86分,113.3%,135件
15,1850-1899,8490円,78分,114.5%,127件
16,1900-1949,8382円,77分,114.4%,117件
17,1950-1999,8698円,74分,115.6%,129件
18,2000-2049,9266円,71分,117.5%,120件
19,2050-2099,9478円,66分,119%,98件
20,2100-2149,10497円,68分,120.5%,109件
21,2150-2199,9258円,61分,120.3%,95件
22,2200-2249,11080円,54分,127.3%,82件
23,2250-2299,8264円,54分,120.6%,79件
24,2300-2349,9229円,47分,126.2%,71件
25,2350-2399,8298円,45分,124.6%,91件
26,2400-2449,10293円,40分,134.1%,96件
27,2450-2499,10605円,38分,137.4%,78件
28,2500-2549,10107円,42分,131.7%,66件
29,2550-2599,10672円,41分,134.8%,66件
30,2600-2649,12258円,36分,145.1%,69件
31,2650-2699,11618円,35分,144.3%,70件
32,2700-2749,12434円,34分,148.2%,61件
33,2750-2799,12447円,32分,152.2%,65件
34,2800-2849,12957円,29分,159.5%,56件
35,2850-2899,12818円,26分,166.4%,52件
36,2900-2949,15299円,24分,183.7%,64件
