,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,1671円,146分,101.5%,2284件
1,600-649,1622円,147分,101.5%,2246件
2,650-699,1862円,142分,101.8%,2187件
3,700-749,1802円,141分,101.7%,2193件
4,750-799,1747円,138分,101.7%,2145件
5,800-849,2363円,137分,102.3%,2220件
6,850-899,2227円,135分,102.2%,2035件
7,900-949,2329円,130分,102.4%,2257件
8,950-999,2754円,129分,102.8%,2348件
9,1000-1049,3063円,126分,103.2%,2191件
10,1050-1099,3145円,124分,103.4%,2145件
11,1100-1149,3115円,123分,103.4%,2034件
12,1150-1199,2878円,121分,103.2%,2038件
13,1200-1249,3202円,117分,103.6%,1899件
14,1250-1299,3562円,113分,104.2%,1879件
15,1300-1349,3588円,113分,104.2%,1779件
16,1350-1399,3486円,110分,104.2%,1730件
17,1400-1449,4048円,106分,105.1%,1732件
18,1450-1499,3717円,104分,104.7%,1729件
19,1500-1549,3846円,101分,105.1%,1619件
20,1550-1599,4110円,99分,105.5%,1562件
21,1600-1649,4696円,97分,106.5%,1620件
22,1650-1699,4740円,92分,106.8%,1498件
23,1700-1749,4779円,90分,107.1%,1512件
24,1750-1799,4913円,88分,107.4%,1508件
25,1800-1849,4650円,86分,107.2%,1416件
26,1850-1899,5278円,82分,108.6%,1354件
27,1900-1949,5063円,78分,108.7%,1405件
28,1950-1999,5239円,74分,109.4%,1331件
29,2000-2049,5042円,70分,109.6%,1275件
30,2050-2099,5675円,67分,111.3%,1275件
31,2100-2149,6135円,64分,112.8%,1230件
32,2150-2199,5818円,60分,112.8%,1191件
33,2200-2249,6004円,58分,113.9%,1193件
34,2250-2299,6216円,54分,115.3%,1180件
35,2300-2349,6466円,51分,117%,1143件
36,2350-2399,6472円,48分,117.9%,1047件
37,2400-2449,7233円,45分,121.6%,1064件
38,2450-2499,7202円,44分,121.6%,1024件
39,2500-2549,7573円,43分,123.3%,986件
40,2550-2599,8003円,41分,126.2%,1018件
41,2600-2649,8583円,39分,129.1%,949件
42,2650-2699,8714円,39分,129.8%,808件
