,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,3324円,135分,103.3%,231件
1,900-949,3664円,134分,103.6%,232件
2,950-999,4487円,129分,104.7%,306件
3,1000-1049,4670円,127分,104.9%,287件
4,1050-1099,3755円,125分,104%,342件
5,1100-1149,4642円,125分,104.9%,332件
6,1150-1199,4053円,121分,104.5%,341件
7,1200-1249,3615円,119分,104.1%,389件
8,1250-1299,4459円,119分,105%,381件
9,1300-1349,4657円,114分,105.5%,323件
10,1350-1399,4066円,115分,104.7%,337件
11,1400-1449,4659円,108分,105.8%,351件
12,1450-1499,4103円,108分,105.1%,339件
13,1500-1549,4874円,102分,106.4%,341件
14,1550-1599,4230円,99分,105.7%,334件
15,1600-1649,6084円,96分,108.5%,333件
16,1650-1699,6213円,94分,108.8%,368件
17,1700-1749,5108円,90分,107.5%,295件
18,1750-1799,5358円,88分,108.1%,300件
19,1800-1849,6091円,83分,109.8%,283件
20,1850-1899,6138円,78分,110.4%,280件
21,1900-1949,6754円,77分,111.7%,255件
22,1950-1999,6624円,75分,111.8%,248件
23,2000-2049,6458円,69分,112.4%,229件
24,2050-2099,7181円,68分,114%,227件
25,2100-2149,7415円,64分,115.5%,224件
26,2150-2199,6402円,63分,113.6%,221件
27,2200-2249,5019円,61分,110.9%,199件
28,2250-2299,6834円,53分,117.2%,184件
29,2300-2349,6838円,52分,117.5%,181件
30,2350-2399,7065円,48分,119.5%,188件
31,2400-2449,7086円,47分,119.9%,185件
32,2450-2499,7668円,44分,123.2%,158件
33,2500-2549,7362円,44分,122.4%,172件
34,2550-2599,8043円,43分,124.8%,140件
35,2600-2649,9569円,38分,133.3%,158件
36,2650-2699,10171円,38分,135.7%,125件
37,2700-2749,10723円,34分,142%,155件
38,2750-2799,10986円,35分,142.3%,123件
39,2800-2849,12237円,30分,154.7%,116件
40,2850-2899,13414円,26分,168.2%,113件
41,2900-2949,14179円,24分,178.5%,116件
