,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,7618円,120分,108.5%,213件
1,1200-1249,5781円,120分,106.4%,210件
2,1250-1299,5031円,117分,105.7%,252件
3,1300-1349,7268円,112分,108.7%,247件
4,1350-1399,6983円,116分,108%,238件
5,1400-1449,7119円,107分,108.9%,231件
6,1450-1499,7656円,101分,110.1%,238件
7,1500-1549,7296円,102分,109.5%,229件
8,1550-1599,7529円,101分,109.9%,234件
9,1600-1649,7734円,96分,110.8%,208件
10,1650-1699,6295円,92分,109.1%,186件
11,1700-1749,7149円,93分,110.3%,197件
12,1750-1799,7286円,85分,111.4%,183件
13,1800-1849,7685円,84分,112.2%,176件
14,1850-1899,7557円,82分,112.3%,189件
15,1900-1949,8241円,79分,114%,186件
16,1950-1999,8149円,73分,114.8%,150件
17,2000-2049,8918円,75分,115.8%,159件
18,2050-2099,7868円,68分,115.4%,144件
19,2100-2149,9930円,63分,120.9%,134件
20,2150-2199,7363円,62分,115.8%,122件
21,2200-2249,8733円,56分,121%,101件
22,2250-2299,7202円,52分,118.3%,122件
23,2300-2349,9194円,47分,126.3%,139件
24,2350-2399,9371円,42分,129.9%,110件
25,2400-2449,9297円,44分,128.3%,103件
26,2450-2499,8857円,46分,125.9%,91件
27,2500-2549,10487円,40分,135%,104件
28,2550-2599,9762円,41分,131.4%,98件
29,2600-2649,10507円,39分,136.1%,88件
30,2650-2699,10681円,38分,137.6%,85件
31,2700-2749,11183円,36分,141.6%,83件
32,2750-2799,11434円,32分,147.7%,79件
33,2800-2849,13193円,30分,158.1%,106件
34,2850-2899,13859円,26分,171%,84件
35,2900-2949,13970円,24分,178.7%,62件
