,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2483円,142分,102.3%,53件
1,700-749,3336円,139分,103.2%,68件
2,750-799,2736円,133分,102.7%,96件
3,800-849,4238円,137分,104.1%,92件
4,850-899,2725円,131分,102.8%,96件
5,900-949,4034円,132分,104.1%,114件
6,950-999,2533円,131分,102.6%,133件
7,1000-1049,2962円,129分,103.1%,117件
8,1050-1099,3775円,124分,104%,143件
9,1100-1149,4614円,120分,105.1%,176件
10,1150-1199,3873円,120分,104.3%,159件
11,1200-1249,4181円,120分,104.7%,197件
12,1250-1299,4194円,117分,104.8%,180件
13,1300-1349,4481円,111分,105.4%,209件
14,1350-1399,3504円,112分,104.2%,224件
15,1400-1449,4211円,109分,105.2%,211件
16,1450-1499,4816円,102分,106.3%,175件
17,1500-1549,4263円,106分,105.3%,185件
18,1550-1599,5168円,99分,107%,197件
19,1600-1649,4281円,98分,105.8%,199件
20,1650-1699,5887円,91分,108.6%,208件
21,1700-1749,4110円,90分,106.1%,188件
22,1750-1799,6522円,84分,110.3%,186件
23,1800-1849,6346円,85分,110%,185件
24,1850-1899,5464円,80分,109.1%,153件
25,1900-1949,5705円,77分,109.8%,169件
26,1950-1999,6308円,72分,111.7%,153件
27,2000-2049,6455円,69分,112.4%,161件
28,2050-2099,7473円,66分,115.1%,140件
29,2100-2149,8054円,63分,117.1%,137件
30,2150-2199,7157円,56分,116.9%,112件
31,2200-2249,7046円,56分,116.7%,120件
32,2250-2299,7184円,53分,118.2%,125件
33,2300-2349,6907円,51分,118.2%,120件
34,2350-2399,5560円,51分,114.6%,113件
35,2400-2449,8185円,44分,124.7%,112件
36,2450-2499,7809円,43分,124%,109件
37,2500-2549,7978円,43分,124.9%,106件
38,2550-2599,8340円,41分,127.3%,104件
39,2600-2649,9471円,37分,133.8%,92件
40,2650-2699,8888円,37分,131.8%,101件
41,2700-2749,9883円,36分,136.8%,91件
42,2750-2799,11122円,32分,147%,84件
43,2800-2849,11815円,30分,153%,65件
44,2850-2899,12773円,26分,165.9%,83件
45,2900-2949,13373円,26分,169.1%,72件
