,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,2696円,146分,102.5%,1138件
1,550-599,2008円,146分,101.8%,1439件
2,600-649,2499円,142分,102.3%,1349件
3,650-699,3000円,139分,102.9%,1216件
4,700-749,3134円,137分,103%,1054件
5,750-799,2860円,138分,102.8%,937件
6,800-849,2854円,136分,102.8%,918件
7,850-899,3363円,131分,103.4%,865件
8,900-949,2896円,133分,102.9%,775件
9,950-999,3824円,128分,104%,733件
10,1000-1049,3879円,124分,104.2%,644件
11,1050-1099,4384円,123分,104.8%,649件
12,1100-1149,4032円,120分,104.5%,1166件
13,1150-1199,3920円,118分,104.4%,645件
14,1200-1249,4517円,114分,105.3%,687件
15,1250-1299,4617円,113分,105.5%,625件
16,1300-1349,4720円,110分,105.7%,542件
17,1350-1399,4018円,109分,104.9%,516件
18,1400-1449,5008円,106分,106.3%,532件
19,1450-1499,4642円,104分,105.9%,461件
20,1500-1549,5455円,99分,107.3%,448件
21,1550-1599,5687円,98分,107.8%,423件
22,1600-1649,5378円,96分,107.5%,442件
23,1650-1699,6003円,92分,108.7%,479件
24,1700-1749,6076円,88分,109.2%,439件
25,1750-1799,5540円,87分,108.5%,429件
26,1800-1849,6671円,83分,110.8%,405件
27,1850-1899,7087円,80分,111.9%,383件
28,1900-1949,6504円,78分,111.1%,347件
29,1950-1999,7530円,75分,113.5%,396件
30,2000-2049,7941円,72分,114.7%,360件
31,2050-2099,7061円,67分,114.1%,348件
32,2100-2149,7386円,62分,115.9%,313件
33,2150-2199,7675円,58分,117.6%,321件
34,2200-2249,8374円,52分,121.3%,337件
35,2250-2299,8066円,51分,121.2%,307件
36,2300-2349,7785円,46分,122.6%,340件
37,2350-2399,7965円,45分,123.8%,299件
38,2400-2449,7955円,44分,124%,293件
39,2450-2499,9085円,41分,129.6%,311件
40,2500-2549,8716円,41分,128.6%,262件
41,2550-2599,9194円,39分,131.6%,290件
42,2600-2649,9609円,38分,134%,251件
43,2650-2699,10122円,35分,138.1%,240件
44,2700-2749,10639円,35分,141%,226件
45,2750-2799,10926円,32分,145.9%,250件
46,2800-2849,11524円,29分,153.6%,204件
47,2850-2899,12974円,26分,166.4%,219件
48,2900-2949,13415円,23分,179.1%,184件
