,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,62円,155分,100.1%,45件
1,550-599,952円,148分,100.9%,74件
2,600-649,1977円,144分,101.8%,101件
3,650-699,962円,141分,100.9%,132件
4,700-749,2046円,138分,102%,129件
5,750-799,2102円,136分,102.1%,140件
6,800-849,1943円,137分,101.9%,161件
7,850-899,1289円,136分,101.3%,196件
8,900-949,1947円,132分,102%,189件
9,950-999,2364円,131分,102.4%,193件
10,1000-1049,3476円,125分,103.7%,260件
11,1050-1099,2972円,123分,103.2%,229件
12,1100-1149,3149円,122分,103.4%,283件
13,1150-1199,3200円,122分,103.5%,267件
14,1200-1249,3303円,116分,103.8%,305件
15,1250-1299,2408円,116分,102.8%,323件
16,1300-1349,3219円,114分,103.8%,312件
17,1350-1399,3605円,109分,104.4%,265件
18,1400-1449,3011円,112分,103.6%,278件
19,1450-1499,3717円,103分,104.8%,293件
20,1500-1549,3269円,103分,104.2%,286件
21,1550-1599,4515円,97分,106.2%,285件
22,1600-1649,3574円,94分,105.1%,275件
23,1650-1699,5397円,91分,107.9%,276件
24,1700-1749,5571円,90分,108.2%,296件
25,1750-1799,4864円,86分,107.6%,246件
26,1800-1849,4925円,83分,107.9%,252件
27,1850-1899,5309円,79分,109%,230件
28,1900-1949,5407円,75分,109.7%,230件
29,1950-1999,6439円,73分,111.8%,208件
30,2000-2049,6030円,70分,111.4%,201件
31,2050-2099,6097円,64分,112.6%,187件
32,2100-2149,6286円,64分,113.1%,185件
33,2150-2199,6735円,59分,115.1%,185件
34,2200-2249,5712円,59分,113%,175件
35,2250-2299,4177円,59分,109.5%,160件
36,2300-2349,6468円,49分,117.5%,155件
37,2350-2399,6382円,48分,117.8%,152件
38,2400-2449,6816円,45分,120.1%,152件
39,2450-2499,7207円,45分,121.5%,153件
40,2500-2549,7406円,43分,123.2%,127件
41,2550-2599,7643円,40分,125.2%,147件
42,2600-2649,8105円,41分,126.6%,121件
43,2650-2699,9440円,36分,135.2%,127件
44,2700-2749,10253円,34分,139.7%,100件
45,2750-2799,10754円,32分,144.5%,119件
46,2800-2849,11313円,31分,147.9%,104件
47,2850-2899,12741円,26分,165%,100件
48,2900-2949,14171円,23分,183.2%,91件
