,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,6746円,115分,107.8%,15件
1,1350-1399,7990円,94分,111.3%,18件
2,1400-1449,6365円,100分,108.4%,23件
3,1450-1499,8380円,103分,110.9%,13件
4,1500-1549,6278円,98分,108.5%,13件
5,1550-1599,8049円,97分,111%,21件
6,1600-1649,5553円,102分,107.3%,23件
7,1650-1699,8273円,88分,112.5%,33件
8,1700-1749,7742円,93分,111.1%,21件
9,1750-1799,7037円,93分,110.1%,26件
10,1800-1849,8776円,75分,115.7%,24件
11,1850-1899,8328円,75分,114.9%,27件
12,1900-1949,4601円,69分,108.9%,20件
13,1950-1999,8832円,73分,116.2%,26件
14,2000-2049,8953円,67分,117.7%,38件
15,2050-2099,9981円,62分,121.4%,31件
16,2100-2149,7111円,62分,115.4%,31件
17,2150-2199,8480円,57分,119.7%,32件
18,2200-2249,9583円,47分,127.4%,23件
19,2250-2299,8561円,45分,125.3%,27件
20,2300-2349,8629円,39分,129.3%,33件
21,2350-2399,10196円,43分,131.5%,34件
22,2400-2449,6609円,43分,120.3%,34件
23,2450-2499,6787円,44分,120.7%,23件
24,2500-2549,7885円,40分,126.6%,33件
25,2550-2599,7294円,40分,124.4%,39件
26,2600-2649,8147円,36分,130.1%,31件
27,2650-2699,8995円,34分,135.5%,22件
28,2700-2749,10648円,31分,146.2%,26件
29,2750-2799,10170円,31分,143.8%,21件
30,2800-2849,11296円,26分,158.9%,19件
31,2850-2899,11718円,25分,163.7%,23件
32,2900-2949,13837円,23分,180.1%,23件
