,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,50-99,-2259円,164分,98.2%,5954件
1,100-149,-2404円,164分,98%,7376件
2,150-199,-2459円,162分,98%,6500件
3,200-249,-1945円,159分,98.4%,6166件
4,250-299,-1848円,158分,98.4%,5332件
5,300-349,-1703円,155分,98.5%,4939件
6,350-399,-1670円,154分,98.6%,4558件
7,400-449,-1525円,151分,98.7%,4320件
8,450-499,-1294円,149分,98.8%,3944件
9,500-549,-1190円,148分,98.9%,3785件
10,550-599,-748円,145分,99.3%,3537件
11,600-649,-653円,144分,99.4%,3332件
12,650-699,-599円,141分,99.4%,6169件
13,700-749,-623円,141分,99.4%,3485件
14,750-799,-591円,139分,99.4%,3527件
15,800-849,-125円,135分,99.9%,2996件
16,850-899,134円,132分,100.1%,2731件
17,900-949,-8円,130分,100%,2661件
18,950-999,-158円,129分,99.8%,2508件
19,1000-1049,266円,125分,100.3%,2456件
20,1050-1099,569円,123分,100.6%,2499件
21,1100-1149,1346円,121分,101.5%,2339件
22,1150-1199,874円,119分,101%,2370件
23,1200-1249,1400円,115分,101.6%,2319件
24,1250-1299,1174円,113分,101.4%,2234件
25,1300-1349,1292円,111分,101.5%,2274件
26,1350-1399,1951円,108分,102.4%,2128件
27,1400-1449,2120円,106分,102.7%,2150件
28,1450-1499,2081円,104分,102.7%,1995件
29,1500-1549,2492円,99分,103.4%,2020件
30,1550-1599,2860円,98分,103.9%,1925件
31,1600-1649,2399円,95分,103.4%,1894件
32,1650-1699,2943円,92分,104.3%,1804件
33,1700-1749,3113円,89分,104.7%,1804件
34,1750-1799,2790円,86分,104.3%,1732件
35,1800-1849,3073円,82分,105%,1697件
36,1850-1899,3451円,79分,105.9%,1721件
37,1900-1949,3832円,77分,106.6%,1624件
38,1950-1999,3584円,74分,106.5%,1619件
39,2000-2049,4231円,71分,108%,1587件
40,2050-2099,4246円,68分,108.3%,1463件
41,2100-2149,4164円,65分,108.6%,1448件
42,2150-2199,4897円,62分,110.5%,1441件
43,2200-2249,4907円,58分,111.4%,1422件
44,2250-2299,5011円,55分,112.2%,1324件
45,2300-2349,5243円,51分,113.7%,1348件
46,2350-2399,5711円,48分,115.9%,1247件
47,2400-2449,6166円,46分,118%,1269件
48,2450-2499,6466円,44分,119.4%,1190件
49,2500-2549,7169円,43分,122.5%,1088件
50,2550-2599,7525円,40分,125%,880件
51,2600-2649,7939円,39分,127.2%,781件
52,2650-2699,8486円,36分,131%,584件
53,2700-2749,9547円,34分,137%,481件
54,2750-2799,10077円,31分,142.8%,379件
55,2800-2849,11306円,29分,152.1%,333件
56,2850-2899,11815円,26分,159.5%,258件
57,2900-2949,12764円,23分,173.1%,177件
