,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,3535円,131分,103.6%,133件
1,1000-1049,3958円,130分,104.1%,117件
2,1050-1099,4763円,125分,105.1%,143件
3,1100-1149,5589円,121分,106.1%,176件
4,1150-1199,4828円,121分,105.3%,159件
5,1200-1249,5136円,121分,105.7%,197件
6,1250-1299,5135円,118分,105.8%,180件
7,1300-1349,5376円,112分,106.4%,209件
8,1350-1399,4384円,113分,105.2%,224件
9,1400-1449,5074円,109分,106.2%,211件
10,1450-1499,5642円,103分,107.3%,175件
11,1500-1549,5118円,107分,106.4%,185件
12,1550-1599,5975円,100分,108%,197件
13,1600-1649,5059円,99分,106.8%,199件
14,1650-1699,6647円,91分,109.7%,208件
15,1700-1749,4805円,90分,107.1%,188件
16,1750-1799,7249円,85分,111.4%,186件
17,1800-1849,7064円,85分,111.1%,185件
18,1850-1899,6124円,81分,110.1%,153件
19,1900-1949,6345円,78分,110.8%,169件
20,1950-1999,6916円,72分,112.8%,153件
21,2000-2049,7046円,70分,113.4%,161件
22,2050-2099,8059円,66分,116.2%,140件
23,2100-2149,8627円,63分,118.2%,137件
24,2150-2199,7666円,57分,118%,112件
25,2200-2249,7543円,57分,117.7%,120件
26,2250-2299,7651円,53分,119.2%,125件
27,2300-2349,7355円,51分,119.2%,120件
28,2350-2399,5971円,51分,115.6%,113件
29,2400-2449,8599円,45分,125.7%,112件
30,2450-2499,8220円,44分,125%,109件
31,2500-2549,8389円,43分,125.9%,106件
32,2550-2599,8750円,41分,128.4%,104件
33,2600-2649,9881円,38分,134.9%,92件
34,2650-2699,9299円,38分,133%,101件
35,2700-2749,10293円,36分,138%,91件
36,2750-2799,11533円,32分,148.1%,84件
37,2800-2849,12225円,30分,154.2%,65件
38,2850-2899,13184円,26分,167.1%,83件
39,2900-2949,13784円,26分,170.2%,72件
