,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,-60円,154分,99.9%,3562件
1,400-449,279円,153分,100.2%,3473件
2,450-499,438円,149分,100.4%,3353件
3,500-549,312円,148分,100.3%,3280件
4,550-599,688円,144分,100.6%,3182件
5,600-649,656円,143分,100.6%,3171件
6,650-699,646円,141分,100.6%,3154件
7,700-749,880円,140分,100.8%,3157件
8,750-799,1214円,137分,101.2%,3006件
9,800-849,1029円,134分,101%,3267件
10,850-899,1368円,133分,101.4%,3358件
11,900-949,1530円,130分,101.6%,3220件
12,950-999,1900円,127分,102%,3133件
13,1000-1049,1867円,127分,102%,2999件
14,1050-1099,1737円,125分,101.9%,2978件
15,1100-1149,2043円,121分,102.3%,2780件
16,1150-1199,2288円,117分,102.6%,2722件
17,1200-1249,2405円,117分,102.7%,2612件
18,1250-1299,2712円,114分,103.2%,2542件
19,1300-1349,2731円,111分,103.3%,2508件
20,1350-1399,2478円,109分,103%,2507件
21,1400-1449,3069円,105分,103.9%,2425件
22,1450-1499,3052円,104分,103.9%,2301件
23,1500-1549,3366円,101分,104.4%,2342件
24,1550-1599,3492円,98分,104.8%,2209件
25,1600-1649,3622円,95分,105.1%,2222件
26,1650-1699,3701円,93分,105.3%,2219件
27,1700-1749,3800円,90分,105.6%,2115件
28,1750-1799,4079円,87分,106.2%,1986件
29,1800-1849,3902円,84分,106.2%,2068件
30,1850-1899,4238円,80分,107.1%,2019件
31,1900-1949,3943円,76分,106.9%,1810件
32,1950-1999,4774円,73分,108.7%,1886件
33,2000-2049,4951円,70分,109.4%,1791件
34,2050-2099,4889円,67分,109.7%,1776件
35,2100-2149,4935円,64分,110.2%,1744件
36,2150-2199,5154円,61分,111.2%,1721件
37,2200-2249,5381円,58分,112.5%,1634件
38,2250-2299,5611円,54分,113.8%,1564件
39,2300-2349,6165円,50分,116.5%,1568件
40,2350-2399,5982円,49分,116.4%,1524件
41,2400-2449,6487円,46分,119%,1490件
42,2450-2499,6902円,44分,121.1%,1488件
43,2500-2549,7236円,43分,122.5%,1410件
44,2550-2599,7247円,42分,122.8%,1177件
