,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,5471円,139分,105.2%,7406件
1,650-699,5759円,137分,105.6%,2369件
2,700-749,5991円,134分,105.9%,1246件
3,750-799,5814円,133分,105.8%,854件
4,800-849,6304円,131分,106.4%,716件
5,850-899,6229円,131分,106.3%,600件
6,900-949,6790円,127分,107.1%,567件
7,950-999,7141円,122分,107.8%,566件
8,1000-1049,6505円,123分,107.1%,562件
9,1050-1099,7143円,121分,107.9%,498件
10,1100-1149,6924円,118分,107.8%,507件
11,1150-1199,7180円,118分,108.1%,545件
12,1200-1249,7958円,117分,109.1%,524件
13,1250-1299,7190円,112分,108.6%,477件
14,1300-1349,7377円,108分,109.1%,575件
15,1350-1399,7176円,105分,109.1%,506件
16,1400-1449,8103円,102分,110.6%,526件
17,1450-1499,9140円,99分,112.4%,518件
18,1500-1549,8651円,99分,111.7%,495件
19,1550-1599,8821円,98分,112.1%,500件
20,1600-1649,8758円,91分,112.8%,484件
21,1650-1699,8145円,88分,112.4%,420件
22,1700-1749,9196円,88分,114%,424件
23,1750-1799,8254円,83分,113.2%,424件
24,1800-1849,8997円,81分,114.8%,409件
25,1850-1899,8651円,80分,114.5%,422件
26,1900-1949,9322円,76分,116.3%,374件
27,1950-1999,9895円,73分,118.1%,358件
28,2000-2049,10385円,71分,119.6%,371件
29,2050-2099,10413円,67分,120.6%,354件
30,2100-2149,9615円,64分,120%,328件
31,2150-2199,10952円,62分,123.7%,361件
32,2200-2249,10884円,58分,125.2%,340件
33,2250-2299,10903円,55分,126.7%,320件
34,2300-2349,11198円,46分,132.8%,307件
35,2350-2399,10542円,39分,135.8%,303件
36,2400-2449,10610円,36分,139.4%,291件
37,2450-2499,11264円,36分,142%,273件
38,2500-2549,11356円,35分,143.8%,298件
39,2550-2599,11149円,34分,143.9%,295件
40,2600-2649,11906円,32分,149.2%,286件
41,2650-2699,12515円,31分,154.5%,252件
42,2700-2749,12813円,30分,157.1%,250件
43,2750-2799,13163円,28分,163.7%,271件
44,2800-2849,13467円,27分,166.7%,230件
45,2850-2899,14671円,23分,183.4%,246件
46,2900-2949,14456円,22分,187.8%,211件
