,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,2517円,141分,102.4%,256件
1,550-599,1563円,146分,101.4%,410件
2,600-649,1282円,144分,101.2%,491件
3,650-699,2595円,136分,102.5%,535件
4,700-749,1721円,137分,101.7%,520件
5,750-799,1699円,134分,101.7%,542件
6,800-849,2367円,133分,102.4%,550件
7,850-899,1960円,134分,101.9%,570件
8,900-949,2669円,129分,102.8%,565件
9,950-999,2456円,128分,102.6%,548件
10,1000-1049,3516円,123分,103.8%,525件
11,1050-1099,2417円,126分,102.6%,640件
12,1100-1149,2859円,119分,103.2%,617件
13,1150-1199,2960円,118分,103.3%,666件
14,1200-1249,3794円,116分,104.4%,554件
15,1250-1299,3352円,111分,104%,571件
16,1300-1349,3686円,112分,104.4%,508件
17,1350-1399,3668円,109分,104.5%,487件
18,1400-1449,3930円,108分,104.9%,413件
19,1450-1499,3678円,102分,104.8%,400件
20,1500-1549,4383円,100分,105.8%,416件
21,1550-1599,4589円,97分,106.3%,346件
22,1600-1649,4396円,96分,106.1%,366件
23,1650-1699,4920円,92分,107.1%,393件
24,1700-1749,5120円,87分,107.8%,373件
25,1750-1799,5169円,87分,107.9%,374件
26,1800-1849,5463円,83分,108.8%,286件
27,1850-1899,5606円,80分,109.4%,307件
28,1900-1949,6082円,77分,110.6%,292件
29,1950-1999,6547円,73分,112%,302件
30,2000-2049,5573円,70分,110.7%,292件
31,2050-2099,6409円,67分,112.8%,267件
32,2100-2149,6366円,62分,113.6%,273件
33,2150-2199,6436円,57分,115%,273件
34,2200-2249,6420円,55分,115.7%,246件
35,2250-2299,7066円,49分,119.2%,243件
36,2300-2349,7277円,49分,119.8%,235件
37,2350-2399,6824円,46分,119.9%,220件
38,2400-2449,7768円,42分,124.4%,204件
39,2450-2499,7836円,43分,124.1%,208件
40,2500-2549,8436円,42分,126.6%,195件
41,2550-2599,8743円,41分,128.6%,188件
42,2600-2649,8817円,38分,130.6%,192件
43,2650-2699,9468円,37分,134.3%,192件
44,2700-2749,10010円,34分,139.4%,176件
45,2750-2799,10813円,32分,145.5%,154件
46,2800-2849,11500円,29分,152.8%,187件
47,2850-2899,12433円,26分,163.8%,162件
48,2900-2949,13185円,22分,180.6%,156件
