,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,5852円,119分,106.6%,21件
1,1000-1049,6993円,121分,107.7%,23件
2,1050-1099,3116円,113分,103.7%,28件
3,1100-1149,6165円,124分,106.6%,32件
4,1150-1199,5143円,108分,106.3%,41件
5,1200-1249,7888円,106分,109.9%,33件
6,1250-1299,6055円,110分,107.4%,43件
7,1300-1349,3150円,105分,104%,38件
8,1350-1399,6459円,100分,108.6%,46件
9,1400-1449,6086円,97分,108.4%,48件
10,1450-1499,6953円,100分,109.3%,64件
11,1500-1549,6828円,101分,109%,63件
12,1550-1599,6271円,100分,108.4%,60件
13,1600-1649,6113円,92分,108.8%,73件
14,1650-1699,5944円,93分,108.5%,75件
15,1700-1749,7341円,85分,111.5%,72件
16,1750-1799,7560円,82分,112.2%,62件
17,1800-1849,6447円,88分,109.8%,64件
18,1850-1899,7841円,77分,113.5%,57件
19,1900-1949,6823円,80分,111.4%,69件
20,1950-1999,8278円,73分,115.2%,70件
21,2000-2049,7031円,69分,113.7%,61件
22,2050-2099,8378円,64分,117.6%,53件
23,2100-2149,9313円,66分,118.7%,68件
24,2150-2199,7244円,59分,116.4%,48件
25,2200-2249,6129円,57分,114.3%,53件
26,2250-2299,8479円,49分,122.9%,52件
27,2300-2349,10377円,41分,134.1%,53件
28,2350-2399,7597円,43分,123.7%,38件
29,2400-2449,9178円,39分,131.2%,40件
30,2450-2499,9900円,35分,137.8%,35件
31,2500-2549,9564円,39分,132.6%,34件
32,2550-2599,10049円,34分,139.7%,43件
33,2600-2649,10612円,35分,140.9%,44件
34,2650-2699,11002円,33分,144.3%,43件
35,2700-2749,10662円,35分,140.6%,29件
36,2750-2799,11426円,31分,149.5%,33件
37,2800-2849,11885円,28分,155.7%,38件
38,2850-2899,12309円,25分,165.9%,33件
39,2900-2949,13027円,22分,180.5%,19件
