,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,3735円,130分,103.8%,2668件
1,1000-1049,3978円,127分,104.2%,2579件
2,1050-1099,3859円,126分,104.1%,2458件
3,1100-1149,3530円,124分,103.8%,2449件
4,1150-1199,4038円,121分,104.5%,2307件
5,1200-1249,4168円,116分,104.8%,2250件
6,1250-1299,4194円,116分,104.8%,2137件
7,1300-1349,4373円,113分,105.2%,2100件
8,1350-1399,4544円,110分,105.5%,2093件
9,1400-1449,4294円,108分,105.3%,2079件
10,1450-1499,4498円,104分,105.8%,1951件
11,1500-1549,4734円,102分,106.2%,1882件
12,1550-1599,5148円,100分,106.9%,1949件
13,1600-1649,5281円,97分,107.3%,1820件
14,1650-1699,5376円,94分,107.6%,1841件
15,1700-1749,5386円,91分,107.9%,1845件
16,1750-1799,5081円,89分,107.6%,1704件
17,1800-1849,5755円,85分,109%,1645件
18,1850-1899,5375円,82分,108.8%,1663件
19,1900-1949,5558円,78分,109.5%,1623件
20,1950-1999,5384円,74分,109.7%,1516件
21,2000-2049,6077円,71分,111.4%,1554件
22,2050-2099,6378円,68分,112.6%,1482件
23,2100-2149,6226円,65分,112.8%,1458件
24,2150-2199,6067円,61分,113.2%,1415件
25,2200-2249,6458円,58分,114.8%,1415件
26,2250-2299,6612円,55分,116.1%,1367件
27,2300-2349,6635円,52分,117%,1262件
28,2350-2399,7182円,48分,120.1%,1279件
29,2400-2449,7016円,47分,119.8%,1228件
30,2450-2499,7514円,45分,122.2%,1206件
31,2500-2549,8056円,43分,125.1%,1217件
32,2550-2599,8530円,42分,127.3%,1171件
33,2600-2649,8429円,42分,127%,938件
