,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,154円,154分,100.1%,985件
1,450-499,1310円,149分,101.2%,1097件
2,500-549,1334円,148分,101.2%,1127件
3,550-599,1464円,143分,101.4%,1159件
4,600-649,1554円,144分,101.4%,1205件
5,650-699,1095円,143分,101%,1153件
6,700-749,1777円,142分,101.7%,1220件
7,750-799,1634円,138分,101.6%,1175件
8,800-849,2749円,135分,102.7%,1125件
9,850-899,1573円,136分,101.5%,1331件
10,900-949,2011円,131分,102.1%,1295件
11,950-999,2069円,129分,102.1%,1341件
12,1000-1049,2860円,126分,103%,1192件
13,1050-1099,2555円,123分,102.8%,1180件
14,1100-1149,2760円,123分,103%,1052件
15,1150-1199,3060円,119分,103.4%,1028件
16,1200-1249,2766円,119分,103.1%,915件
17,1250-1299,2683円,113分,103.2%,861件
18,1300-1349,3298円,112分,103.9%,882件
19,1350-1399,3830円,109分,104.7%,801件
20,1400-1449,3207円,108分,104%,754件
21,1450-1499,3464円,106分,104.4%,789件
22,1500-1549,4368円,99分,105.9%,802件
23,1550-1599,3964円,97分,105.4%,748件
24,1600-1649,4714円,96分,106.5%,629件
25,1650-1699,4536円,93分,106.5%,630件
26,1700-1749,4768円,91分,107%,628件
27,1750-1799,4347円,87分,106.6%,612件
28,1800-1849,4630円,84分,107.4%,615件
29,1850-1899,5043円,80分,108.4%,569件
30,1900-1949,5091円,77分,108.8%,546件
31,1950-1999,5167円,72分,109.6%,542件
32,2000-2049,5287円,70分,110.1%,511件
33,2050-2099,5124円,67分,110.3%,508件
34,2100-2149,5427円,65分,111%,488件
35,2150-2199,5778円,61分,112.7%,476件
36,2200-2249,6145円,57分,114.5%,462件
37,2250-2299,6253円,55分,115.2%,462件
38,2300-2349,6459円,50分,117.1%,422件
39,2350-2399,6429円,49分,117.4%,407件
40,2400-2449,6475円,47分,118.5%,372件
41,2450-2499,7293円,45分,121.8%,386件
42,2500-2549,7506円,43分,123.2%,371件
43,2550-2599,8148円,41分,126.2%,358件
44,2600-2649,8739円,39分,129.7%,389件
45,2650-2699,9449円,37分,134.2%,350件
46,2700-2749,9919円,34分,138.7%,372件
47,2750-2799,10949円,32分,145.4%,325件
48,2800-2849,11480円,29分,152.2%,307件
49,2850-2899,12522円,26分,164%,282件
50,2900-2949,13402円,23分,178.7%,247件
