,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,4756円,120分,105.3%,677件
1,1200-1249,4981円,120分,105.5%,645件
2,1250-1299,4893円,118分,105.5%,676件
3,1300-1349,5512円,112分,106.6%,623件
4,1350-1399,4927円,110分,106%,589件
5,1400-1449,4761円,110分,105.8%,583件
6,1450-1499,5357円,106分,106.7%,598件
7,1500-1549,5726円,102分,107.5%,542件
8,1550-1599,5832円,99分,107.8%,573件
9,1600-1649,5708円,98分,107.7%,544件
10,1650-1699,5416円,93分,107.8%,473件
11,1700-1749,6239円,92分,109.1%,444件
12,1750-1799,6393円,89分,109.6%,459件
13,1800-1849,6971円,84分,111%,393件
14,1850-1899,5756円,82分,109.3%,367件
15,1900-1949,7365円,78分,112.5%,357件
16,1950-1999,6342円,75分,111.3%,363件
17,2000-2049,6530円,72分,112.1%,367件
18,2050-2099,6939円,67分,113.8%,353件
19,2100-2149,6837円,66分,113.9%,329件
20,2150-2199,6424円,62分,113.8%,321件
21,2200-2249,7144円,58分,116.5%,300件
22,2250-2299,6444円,56分,115.3%,298件
23,2300-2349,7168円,52分,118.3%,246件
24,2350-2399,7138円,49分,119.5%,286件
25,2400-2449,7984円,46分,123.3%,266件
26,2450-2499,8219円,44分,124.9%,263件
27,2500-2549,8485円,44分,125.8%,309件
28,2550-2599,8514円,43分,126.5%,252件
29,2600-2649,9443円,40分,131.6%,228件
30,2650-2699,10332円,38分,136.5%,230件
31,2700-2749,10895円,36分,140.5%,221件
32,2750-2799,11600円,33分,146.6%,211件
33,2800-2849,12481円,30分,155.8%,187件
34,2850-2899,13926円,27分,168%,191件
35,2900-2949,14709円,24分,182.2%,168件
