,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,8052円,112分,109.6%,59件
1,1250-1299,7671円,113分,109.1%,65件
2,1300-1349,6408円,111分,107.7%,67件
3,1350-1399,7646円,106分,109.6%,83件
4,1400-1449,8740円,105分,111.1%,75件
5,1450-1499,7488円,107分,109.3%,73件
6,1500-1549,7049円,99分,109.5%,83件
7,1550-1599,7227円,98分,109.9%,78件
8,1600-1649,7773円,99分,110.5%,86件
9,1650-1699,8251円,91分,112%,73件
10,1700-1749,6627円,87分,110.1%,90件
11,1750-1799,7496円,88分,111.4%,81件
12,1800-1849,8491円,81分,114%,84件
13,1850-1899,8163円,78分,114%,96件
14,1900-1949,8865円,78分,115.1%,97件
15,1950-1999,6247円,73分,111.4%,79件
16,2000-2049,8934円,70分,117%,106件
17,2050-2099,8901円,68分,117.5%,112件
18,2100-2149,6905円,63分,114.7%,87件
19,2150-2199,8389円,60分,118.7%,90件
20,2200-2249,7592円,59分,117.2%,80件
21,2250-2299,6944円,54分,117.1%,85件
22,2300-2349,8703円,52分,122.2%,65件
23,2350-2399,7588円,47分,121.7%,71件
24,2400-2449,6161円,50分,116.3%,63件
25,2450-2499,8634円,42分,127.1%,61件
26,2500-2549,10590円,36分,139.5%,43件
27,2550-2599,9792円,40分,133%,49件
28,2600-2649,9259円,39分,131.8%,41件
29,2650-2699,10068円,37分,136.5%,49件
30,2700-2749,10890円,35分,141%,61件
31,2750-2799,12277円,32分,151.7%,42件
32,2800-2849,12680円,29分,158.6%,33件
33,2850-2899,14144円,27分,168.9%,48件
34,2900-2949,14997円,24分,181.7%,44件
