,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,5121円,118分,105.8%,528件
1,1300-1349,5058円,115分,105.9%,554件
2,1350-1399,5929円,110分,107.2%,518件
3,1400-1449,5156円,108分,106.3%,480件
4,1450-1499,5427円,106分,106.8%,488件
5,1500-1549,5793円,104分,107.4%,486件
6,1550-1599,6461円,99分,108.7%,458件
7,1600-1649,5815円,96分,108%,460件
8,1650-1699,6261円,95分,108.8%,449件
9,1700-1749,5630円,90分,108.3%,391件
10,1750-1799,6628円,89分,110%,358件
11,1800-1849,6448円,86分,110%,379件
12,1850-1899,7221円,81分,111.9%,323件
13,1900-1949,6222円,79分,110.5%,307件
14,1950-1999,7956円,75分,114.1%,307件
15,2000-2049,6280円,72分,111.6%,298件
16,2050-2099,6554円,69分,112.7%,301件
17,2100-2149,7057円,64分,114.8%,289件
18,2150-2199,7105円,62分,115.3%,271件
19,2200-2249,7059円,59分,116%,270件
20,2250-2299,7426円,53分,118.6%,236件
21,2300-2349,6395円,54分,115.9%,245件
22,2350-2399,7476円,49分,120.2%,206件
23,2400-2449,7576円,47分,121.3%,237件
24,2450-2499,8758円,44分,126.7%,222件
25,2500-2549,8727円,43分,127.2%,216件
26,2550-2599,9121円,42分,128.9%,255件
27,2600-2649,9286円,41分,130.3%,214件
28,2650-2699,10127円,38分,135.9%,189件
29,2700-2749,11078円,35分,141.6%,190件
30,2750-2799,11625円,34分,145.6%,178件
31,2800-2849,12598円,30分,155.3%,175件
32,2850-2899,13341円,27分,166%,149件
33,2900-2949,14847円,25分,180.7%,137件
