,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4867円,128分,105.1%,190件
1,1100-1149,6570円,127分,106.9%,193件
2,1150-1199,7378円,120分,108.2%,213件
3,1200-1249,5550円,120分,106.2%,210件
4,1250-1299,4810円,117分,105.5%,252件
5,1300-1349,7046円,112分,108.4%,247件
6,1350-1399,6752円,116分,107.8%,238件
7,1400-1449,6906円,107分,108.6%,231件
8,1450-1499,7453円,101分,109.9%,238件
9,1500-1549,7092円,102分,109.3%,229件
10,1550-1599,7326円,101分,109.7%,234件
11,1600-1649,7539円,95分,110.5%,208件
12,1650-1699,6116円,92分,108.8%,186件
13,1700-1749,6964円,92分,110%,197件
14,1750-1799,7115円,85分,111.2%,183件
15,1800-1849,7512円,84分,111.9%,176件
16,1850-1899,7392円,82分,112.1%,189件
17,1900-1949,8077円,79分,113.7%,186件
18,1950-1999,7994円,73分,114.6%,150件
19,2000-2049,8755円,75分,115.5%,159件
20,2050-2099,7728円,68分,115.2%,144件
21,2100-2149,9787円,63分,120.6%,134件
22,2150-2199,7237円,62分,115.6%,122件
23,2200-2249,8612円,55分,120.7%,101件
24,2250-2299,7093円,52分,118.1%,122件
25,2300-2349,9088円,46分,126.1%,139件
26,2350-2399,9272円,42分,129.7%,110件
27,2400-2449,9198円,44分,128%,103件
28,2450-2499,8758円,46分,125.6%,91件
29,2500-2549,10388円,40分,134.7%,104件
30,2550-2599,9663円,41分,131.1%,98件
31,2600-2649,10408円,39分,135.9%,88件
32,2650-2699,10582円,38分,137.3%,85件
33,2700-2749,11084円,36分,141.3%,83件
34,2750-2799,11335円,32分,147.4%,79件
35,2800-2849,13094円,30分,157.8%,106件
36,2850-2899,13760円,26分,170.7%,84件
37,2900-2949,13871円,24分,178.5%,62件
