,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4356円,123分,104.7%,25件
1,950-999,5381円,129分,105.6%,28件
2,1000-1049,3302円,117分,103.8%,34件
3,1050-1099,5192円,125分,105.6%,38件
4,1100-1149,4549円,111分,105.5%,48件
5,1150-1199,6870円,112分,108.2%,39件
6,1200-1249,5272円,116分,106.1%,53件
7,1250-1299,3347円,106分,104.2%,50件
8,1300-1349,5206円,105分,106.6%,48件
9,1350-1399,6410円,102分,108.3%,65件
10,1400-1449,5526円,106分,107%,72件
11,1450-1499,6277円,101分,108.3%,74件
12,1500-1549,5913円,104分,107.6%,71件
13,1550-1599,5066円,97分,106.9%,83件
14,1600-1649,5239円,97分,107.2%,91件
15,1650-1699,6093円,89分,109.2%,84件
16,1700-1749,6763円,88分,110.3%,74件
17,1750-1799,5409円,91分,108%,82件
18,1800-1849,6932円,80分,111.5%,75件
19,1850-1899,6563円,83分,110.5%,82件
20,1900-1949,7855円,76分,113.8%,85件
21,1950-1999,5968円,74分,110.8%,75件
22,2000-2049,7579円,66分,115.2%,67件
23,2050-2099,8792円,69分,117.1%,83件
24,2100-2149,7548円,62分,116.2%,61件
25,2150-2199,5398円,61分,111.9%,62件
26,2200-2249,7548円,53分,119%,59件
27,2250-2299,9689円,46分,128.2%,67件
28,2300-2349,7285円,46分,121%,43件
29,2350-2399,8889円,41分,128.8%,48件
30,2400-2449,8978円,37分,132.5%,41件
31,2450-2499,8324円,42分,126.5%,38件
32,2500-2549,8901円,37分,131.7%,50件
33,2550-2599,10028円,36分,136.8%,53件
34,2600-2649,10124円,35分,138.3%,51件
35,2650-2699,9755円,38分,134.6%,39件
36,2700-2749,10331円,34分,140.8%,40件
37,2750-2799,10946円,31分,146.5%,45件
38,2800-2849,11355円,28分,154%,41件
39,2850-2899,12524円,25分,165.5%,28件
40,2900-2949,12563円,21分,181%,36件
