,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,6279円,106分,107.9%,14件
1,1250-1299,7337円,114分,108.6%,19件
2,1300-1349,8941円,100分,112%,25件
3,1350-1399,7576円,105分,109.6%,31件
4,1400-1449,9065円,97分,112.5%,16件
5,1450-1499,6995円,105分,108.9%,16件
6,1500-1549,8729円,96分,112.1%,26件
7,1550-1599,6528円,100分,108.7%,29件
8,1600-1649,8792円,91分,112.9%,42件
9,1650-1699,9283円,92分,113.4%,32件
10,1700-1749,8473円,92分,112.2%,36件
11,1750-1799,9303円,79分,115.7%,30件
12,1800-1849,9236円,81分,115.2%,36件
13,1850-1899,6279円,71分,111.8%,26件
14,1900-1949,9285円,77分,116.1%,33件
15,1950-1999,8571円,70分,116.4%,43件
16,2000-2049,10142円,69分,119.7%,37件
17,2050-2099,7733円,67分,115.3%,38件
18,2100-2149,8977円,62分,119.3%,39件
19,2150-2199,10463円,53分,126.4%,32件
20,2200-2249,9319円,52分,123.9%,35件
21,2250-2299,9606円,46分,127.8%,44件
22,2300-2349,10128円,46分,129.4%,40件
23,2350-2399,6697円,45分,120%,40件
24,2400-2449,8032円,41分,126.2%,31件
25,2450-2499,9371円,37分,133.8%,48件
26,2500-2549,6796円,42分,121.4%,42件
27,2550-2599,8230円,37分,129.8%,38件
28,2600-2649,9662円,34分,138.4%,31件
29,2650-2699,11351円,30分,150.5%,39件
30,2700-2749,10189円,33分,141.8%,26件
31,2750-2799,10781円,28分,150.8%,23件
32,2800-2849,11725円,27分,158%,32件
33,2850-2899,13246円,26分,168.6%,30件
34,2900-2949,13685円,23分,178%,21件
