,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,2959円,136分,102.9%,642件
1,950-999,3430円,133分,103.4%,735件
2,1000-1049,3868円,127分,104.1%,743件
3,1050-1099,3883円,130分,104%,725件
4,1100-1149,3775円,123分,104.1%,722件
5,1150-1199,4170円,119分,104.7%,677件
6,1200-1249,4394円,119分,104.9%,645件
7,1250-1299,4318円,117分,104.9%,676件
8,1300-1349,4955円,111分,105.9%,623件
9,1350-1399,4391円,110分,105.3%,589件
10,1400-1449,4229円,109分,105.2%,583件
11,1450-1499,4832円,106分,106.1%,598件
12,1500-1549,5215円,101分,106.9%,542件
13,1550-1599,5332円,99分,107.2%,573件
14,1600-1649,5218円,98分,107.1%,544件
15,1650-1699,4958円,92分,107.2%,473件
16,1700-1749,5770円,91分,108.4%,444件
17,1750-1799,5942円,88分,109%,459件
18,1800-1849,6533円,84分,110.4%,393件
19,1850-1899,5342円,82分,108.7%,367件
20,1900-1949,6950円,78分,111.9%,357件
21,1950-1999,5957円,75分,110.6%,363件
22,2000-2049,6163円,72分,111.5%,367件
23,2050-2099,6585円,67分,113.1%,353件
24,2100-2149,6498円,65分,113.3%,329件
25,2150-2199,6106円,62分,113.2%,321件
26,2200-2249,6839円,57分,115.9%,300件
27,2250-2299,6159円,56分,114.6%,298件
28,2300-2349,6894円,52分,117.7%,246件
29,2350-2399,6876円,49分,118.9%,286件
30,2400-2449,7725円,45分,122.7%,266件
31,2450-2499,7961円,44分,124.2%,263件
32,2500-2549,8227円,44分,125.1%,309件
33,2550-2599,8256円,43分,125.9%,252件
34,2600-2649,9185円,40分,130.9%,228件
35,2650-2699,10074円,37分,135.8%,230件
36,2700-2749,10637円,36分,139.8%,221件
37,2750-2799,11342円,33分,145.9%,211件
38,2800-2849,12223円,30分,155.1%,187件
39,2850-2899,13668円,27分,167.3%,191件
40,2900-2949,14451円,24分,181.6%,168件
