,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,945円,140分,100.9%,75件
1,650-699,2177円,140分,102.1%,124件
2,700-749,2348円,137分,102.3%,252件
3,750-799,2264円,135分,102.2%,306件
4,800-849,3914円,127分,104.1%,315件
5,850-899,2907円,129分,103%,297件
6,900-949,3471円,125分,103.7%,340件
7,950-999,3397円,126分,103.6%,325件
8,1000-1049,3085円,127分,103.2%,331件
9,1050-1099,4222円,118分,104.8%,344件
10,1100-1149,3793円,120分,104.2%,322件
11,1150-1199,4470円,113分,105.3%,293件
12,1200-1249,3759円,117分,104.3%,362件
13,1250-1299,4309円,109分,105.2%,350件
14,1300-1349,4661円,109分,105.7%,394件
15,1350-1399,4836円,107分,106%,296件
16,1400-1449,4536円,102分,105.9%,328件
17,1450-1499,5583円,103分,107.2%,262件
18,1500-1549,5025円,98分,106.8%,279件
19,1550-1599,5538円,97分,107.6%,249件
20,1600-1649,4885円,89分,107.3%,232件
21,1650-1699,6282円,90分,109.3%,238件
22,1700-1749,6135円,87分,109.4%,199件
23,1750-1799,6228円,84分,109.9%,220件
24,1800-1849,7460円,80分,112.4%,234件
25,1850-1899,6215円,78分,110.6%,231件
26,1900-1949,6667円,78分,111.5%,217件
27,1950-1999,6701円,75分,112%,168件
28,2000-2049,6965円,69分,113.4%,182件
29,2050-2099,7971円,65分,116.2%,168件
30,2100-2149,8402円,63分,117.8%,180件
31,2150-2199,7090円,60分,115.8%,167件
32,2200-2249,8259円,55分,120%,169件
33,2250-2299,8049円,48分,122.2%,166件
34,2300-2349,7638円,44分,123%,164件
35,2350-2399,8774円,40分,129%,146件
36,2400-2449,9498円,38分,133.1%,145件
37,2450-2499,9366円,38分,132.7%,129件
38,2500-2549,8672円,39分,129.8%,126件
39,2550-2599,9677円,36分,136.1%,105件
40,2600-2649,10165円,36分,137.8%,120件
41,2650-2699,11266円,34分,144.2%,117件
42,2700-2749,10905円,34分,142.8%,113件
43,2750-2799,11495円,29分,152.6%,113件
44,2800-2849,11747円,29分,154.5%,111件
45,2850-2899,12722円,26分,164.5%,91件
46,2900-2949,13365円,22分,180.7%,74件
