,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2818円,143分,102.6%,1220件
1,750-799,2639円,138分,102.5%,1175件
2,800-849,3760円,136分,103.7%,1125件
3,850-899,2570円,137分,102.5%,1331件
4,900-949,2974円,131分,103%,1295件
5,950-999,3016円,129分,103.1%,1341件
6,1000-1049,3804円,127分,104%,1192件
7,1050-1099,3468円,124分,103.7%,1180件
8,1100-1149,3683円,124分,104%,1052件
9,1150-1199,3956円,120分,104.4%,1028件
10,1200-1249,3656円,120分,104.1%,915件
11,1250-1299,3516円,114分,104.1%,861件
12,1300-1349,4143円,113分,104.9%,882件
13,1350-1399,4657円,110分,105.7%,801件
14,1400-1449,4012円,108分,104.9%,754件
15,1450-1499,4263円,107分,105.3%,789件
16,1500-1549,5136円,100分,106.8%,802件
17,1550-1599,4705円,98分,106.4%,748件
18,1600-1649,5466円,97分,107.5%,629件
19,1650-1699,5254円,94分,107.5%,630件
20,1700-1749,5478円,91分,108%,628件
21,1750-1799,5018円,88分,107.6%,612件
22,1800-1849,5275円,84分,108.4%,615件
23,1850-1899,5662円,80分,109.4%,569件
24,1900-1949,5702円,78分,109.7%,546件
25,1950-1999,5729円,72分,110.5%,542件
26,2000-2049,5836円,70分,111%,511件
27,2050-2099,5641円,67分,111.2%,508件
28,2100-2149,5941円,66分,112%,488件
29,2150-2199,6267円,61分,113.6%,476件
30,2200-2249,6611円,57分,115.5%,462件
31,2250-2299,6697円,55分,116.2%,462件
32,2300-2349,6867円,51分,118%,422件
33,2350-2399,6829円,49分,118.4%,407件
34,2400-2449,6865円,47分,119.5%,372件
35,2450-2499,7683円,45分,122.8%,386件
36,2500-2549,7896円,43分,124.2%,371件
37,2550-2599,8538円,42分,127.2%,358件
38,2600-2649,9128円,40分,130.8%,389件
39,2650-2699,9838円,37分,135.3%,350件
40,2700-2749,10309円,35分,139.8%,372件
41,2750-2799,11338円,33分,146.5%,325件
42,2800-2849,11870円,30分,153.4%,307件
43,2850-2899,12912円,26分,165.1%,282件
44,2900-2949,13792円,23分,179.7%,247件
