,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,150-199,-633円,160分,99.5%,1059件
1,200-249,-1462円,160分,98.8%,1493件
2,250-299,-1102円,157分,99.1%,1761件
3,300-349,-584円,155分,99.5%,1978件
4,350-399,-314円,152分,99.7%,2042件
5,400-449,-147円,149分,99.9%,2078件
6,450-499,-72円,150分,99.9%,2172件
7,500-549,130円,147分,100.1%,2171件
8,550-599,2円,146分,100%,2160件
9,600-649,125円,143分,100.1%,2136件
10,650-699,1093円,140分,101%,2149件
11,700-749,168円,140分,100.2%,2480件
12,750-799,735円,136分,100.7%,2425件
13,800-849,520円,135分,100.5%,2420件
14,850-899,1214円,132分,101.2%,2269件
15,900-949,1058円,131分,101.1%,2168件
16,950-999,1309円,128分,101.4%,1910件
17,1000-1049,1406円,126分,101.5%,1854件
18,1050-1099,1630円,126分,101.7%,1723件
19,1100-1149,1399円,120分,101.6%,1605件
20,1150-1199,2037円,119分,102.3%,1615件
21,1200-1249,2185円,116分,102.5%,1513件
22,1250-1299,2239円,115分,102.6%,1436件
23,1300-1349,2249円,111分,102.7%,1493件
24,1350-1399,2941円,108分,103.6%,1463件
25,1400-1449,2268円,105分,102.9%,1346件
26,1450-1499,3138円,103分,104%,1168件
27,1500-1549,3192円,102分,104.2%,1192件
28,1550-1599,3333円,99分,104.5%,1206件
29,1600-1649,3237円,95分,104.6%,1112件
30,1650-1699,3712円,91分,105.4%,1160件
31,1700-1749,3877円,88分,105.9%,1045件
32,1750-1799,4526円,86分,107.1%,1053件
33,1800-1849,3953円,82分,106.5%,1044件
34,1850-1899,4251円,80分,107.1%,949件
35,1900-1949,4303円,76分,107.6%,984件
36,1950-1999,4336円,75分,107.7%,939件
37,2000-2049,4842円,71分,109.1%,909件
38,2050-2099,5410円,67分,110.7%,850件
39,2100-2149,5257円,64分,110.9%,886件
40,2150-2199,5630円,61分,112.2%,791件
41,2200-2249,5272円,58分,112.1%,773件
42,2250-2299,5618円,55分,113.7%,717件
43,2300-2349,6122円,50分,116.3%,733件
44,2350-2399,5998円,47分,116.9%,717件
45,2400-2449,6338円,46分,118.4%,676件
46,2450-2499,7221円,44分,122.1%,734件
47,2500-2549,7707円,42分,124.7%,688件
48,2550-2599,7621円,40分,125.1%,676件
49,2600-2649,8502円,39分,129.4%,600件
50,2650-2699,8961円,37分,132.5%,592件
51,2700-2749,9743円,34分,138.1%,530件
52,2750-2799,10371円,32分,142.9%,482件
53,2800-2849,11387円,29分,152.4%,420件
54,2850-2899,12099円,26分,162.9%,364件
55,2900-2949,13035円,23分,175.6%,278件
