,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,579円,149分,100.5%,3785件
1,550-599,1003円,147分,100.9%,3537件
2,600-649,1087円,146分,101%,3332件
3,650-699,1119円,142分,101%,6169件
4,700-749,1079円,143分,101%,3485件
5,750-799,1077円,140分,101%,3527件
6,800-849,1513円,137分,101.5%,2996件
7,850-899,1742円,134分,101.7%,2731件
8,900-949,1566円,131分,101.6%,2661件
9,950-999,1400円,131分,101.4%,2508件
10,1000-1049,1781円,126分,101.9%,2456件
11,1050-1099,2064円,124分,102.2%,2499件
12,1100-1149,2858円,123分,103.1%,2339件
13,1150-1199,2338円,121分,102.6%,2370件
14,1200-1249,2826円,116分,103.2%,2319件
15,1250-1299,2569円,114分,103%,2234件
16,1300-1349,2665円,113分,103.2%,2274件
17,1350-1399,3304円,109分,104%,2128件
18,1400-1449,3459円,107分,104.3%,2150件
19,1450-1499,3384円,105分,104.3%,1995件
20,1500-1549,3746円,100分,105%,2020件
21,1550-1599,4114円,99分,105.5%,1925件
22,1600-1649,3596円,96分,105%,1894件
23,1650-1699,4113円,93分,105.9%,1804件
24,1700-1749,4252円,90分,106.3%,1804件
25,1750-1799,3865円,87分,106%,1732件
26,1800-1849,4115円,83分,106.6%,1697件
27,1850-1899,4462円,80分,107.5%,1721件
28,1900-1949,4827円,78分,108.3%,1624件
29,1950-1999,4524円,75分,108.1%,1619件
30,2000-2049,5158円,72分,109.6%,1587件
31,2050-2099,5139円,69分,109.9%,1463件
32,2100-2149,5006円,65分,110.2%,1448件
33,2150-2199,5726円,63分,112.1%,1441件
34,2200-2249,5673円,58分,113%,1422件
35,2250-2299,5739円,55分,113.8%,1324件
36,2300-2349,5941円,52分,115.3%,1348件
37,2350-2399,6381円,48分,117.6%,1247件
38,2400-2449,6822円,46分,119.7%,1269件
39,2450-2499,7121円,45分,121.1%,1190件
40,2500-2549,7824円,43分,124.2%,1088件
41,2550-2599,8179円,41分,126.8%,880件
42,2600-2649,8593円,39分,129.1%,781件
43,2650-2699,9140円,37分,132.9%,584件
44,2700-2749,10202円,35分,138.8%,481件
45,2750-2799,10731円,32分,144.7%,379件
46,2800-2849,11960円,30分,154%,333件
47,2850-2899,12469円,27分,161.5%,258件
48,2900-2949,13418円,24分,175%,177件
