,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,5147円,117分,105.9%,1209件
1,1300-1349,4945円,116分,105.7%,1134件
2,1350-1399,5343円,111分,106.4%,1211件
3,1400-1449,5896円,107分,107.3%,1196件
4,1450-1499,5072円,106分,106.4%,1068件
5,1500-1549,5926円,104分,107.6%,938件
6,1550-1599,5859円,101分,107.7%,960件
7,1600-1649,5945円,99分,108%,961件
8,1650-1699,5454円,94分,107.7%,886件
9,1700-1749,5918円,91分,108.6%,920件
10,1750-1799,6313円,88分,109.5%,852件
11,1800-1849,6685円,84分,110.6%,840件
12,1850-1899,6184円,80分,110.3%,833件
13,1900-1949,6253円,79分,110.6%,743件
14,1950-1999,6153円,75分,111%,773件
15,2000-2049,6194円,74分,111.2%,725件
16,2050-2099,6572円,69分,112.6%,715件
17,2100-2149,7404円,65分,115.1%,690件
18,2150-2199,6992円,63分,114.8%,708件
19,2200-2249,6855円,59分,115.4%,610件
20,2250-2299,6819円,57分,116.1%,610件
21,2300-2349,7033円,53分,117.8%,579件
22,2350-2399,7272円,49分,119.8%,565件
23,2400-2449,7532円,47分,121.5%,563件
24,2450-2499,8014円,46分,123.3%,545件
25,2500-2549,8864円,44分,127.1%,592件
26,2550-2599,9298円,41分,129.9%,532件
27,2600-2649,9589円,40分,132.2%,552件
28,2650-2699,10499円,38分,137.1%,488件
29,2700-2749,10853円,36分,139.9%,464件
30,2750-2799,11719円,33分,147.2%,427件
31,2800-2849,12453円,31分,154.3%,381件
32,2850-2899,13718円,27分,167%,337件
33,2900-2949,14396円,24分,179.8%,264件
