,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,6390円,105分,108.1%,204件
1,1500-1549,5975円,103分,107.8%,190件
2,1550-1599,6935円,102分,109.1%,204件
3,1600-1649,6900円,100分,109.2%,194件
4,1650-1699,7363円,95分,110.3%,176件
5,1700-1749,5919円,91分,108.7%,195件
6,1750-1799,6913円,86分,110.8%,212件
7,1800-1849,6430円,84分,110.2%,189件
8,1850-1899,8207円,82分,113.3%,192件
9,1900-1949,7745円,78分,113.2%,152件
10,1950-1999,6298円,76分,111%,160件
11,2000-2049,8068円,72分,114.9%,169件
12,2050-2099,8117円,71分,115.3%,148件
13,2100-2149,8331円,65分,117%,171件
14,2150-2199,7817円,61分,117%,140件
15,2200-2249,8465円,56分,120.1%,133件
16,2250-2299,7596円,55分,118.3%,138件
17,2300-2349,8224円,50分,121.8%,138件
18,2350-2399,7822円,49分,121.5%,99件
19,2400-2449,7993円,48分,122.4%,118件
20,2450-2499,8590円,45分,125.7%,114件
21,2500-2549,7916円,44分,123.8%,93件
22,2550-2599,9815円,40分,132.5%,94件
23,2600-2649,10386円,38分,136.2%,88件
24,2650-2699,11029円,35分,141.7%,91件
25,2700-2749,10958円,38分,138.8%,102件
26,2750-2799,11867円,33分,148.3%,96件
27,2800-2849,13154円,31分,156.3%,77件
28,2850-2899,14034円,27分,169.3%,80件
29,2900-2949,15025円,25分,180.4%,55件
