,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,7678円,112分,109.1%,350件
1,1300-1349,8057円,112分,109.6%,394件
2,1350-1399,8202円,110分,109.9%,296件
3,1400-1449,7671円,105分,109.8%,328件
4,1450-1499,8892円,106分,111.2%,262件
5,1500-1549,8101円,101分,110.7%,279件
6,1550-1599,8621円,100分,111.5%,249件
7,1600-1649,7650円,92分,111.1%,232件
8,1650-1699,9215円,93分,113.3%,238件
9,1700-1749,8964円,90分,113.3%,199件
10,1750-1799,8956円,87分,113.8%,220件
11,1800-1849,10193円,82分,116.5%,234件
12,1850-1899,8743円,80分,114.5%,231件
13,1900-1949,9218円,80分,115.4%,217件
14,1950-1999,9162円,77分,115.9%,168件
15,2000-2049,9287円,71分,117.3%,182件
16,2050-2099,10297円,68分,120.3%,168件
17,2100-2149,10682円,65分,121.9%,180件
18,2150-2199,9115円,61分,119.8%,167件
19,2200-2249,10199円,57分,124%,169件
20,2250-2299,9784円,50分,126.2%,166件
21,2300-2349,9202円,46分,126.8%,164件
22,2350-2399,10286円,42分,132.9%,146件
23,2400-2449,11000円,40分,137%,145件
24,2450-2499,10858円,40分,136.6%,129件
25,2500-2549,10163円,40分,133.8%,126件
26,2550-2599,11168円,37分,140.2%,105件
27,2600-2649,11656円,37分,141.8%,120件
28,2650-2699,12757円,35分,148.2%,117件
29,2700-2749,12397円,35分,146.9%,113件
30,2750-2799,12986円,30分,156.8%,113件
31,2800-2849,13238円,30分,158.8%,111件
32,2850-2899,14214円,28分,168.6%,91件
33,2900-2949,14856円,23分,184.6%,74件
