,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2555円,146分,102.3%,1729件
1,600-649,2331円,144分,102.2%,1427件
2,650-699,2656円,143分,102.5%,1407件
3,700-749,2828円,139分,102.7%,1327件
4,750-799,2837円,139分,102.7%,1374件
5,800-849,3147円,134分,103.1%,1227件
6,850-899,2822円,132分,102.8%,1245件
7,900-949,3255円,130分,103.3%,1288件
8,950-999,3471円,131分,103.5%,1274件
9,1000-1049,3365円,127分,103.5%,1144件
10,1050-1099,3770円,122分,104.1%,1355件
11,1100-1149,3878円,120分,104.3%,1351件
12,1150-1199,4148円,118分,104.7%,1294件
13,1200-1249,4708円,117分,105.4%,1247件
14,1250-1299,5029円,115分,105.8%,1223件
15,1300-1349,4412円,113分,105.2%,1209件
16,1350-1399,4507円,109分,105.5%,1112件
17,1400-1449,4701円,106分,105.9%,1061件
18,1450-1499,5149円,104分,106.6%,998件
19,1500-1549,4536円,101分,106%,1018件
20,1550-1599,5288円,99分,107.2%,1023件
21,1600-1649,5060円,96分,107.1%,1003件
22,1650-1699,5385円,92分,107.8%,943件
23,1700-1749,5490円,90分,108.1%,864件
24,1750-1799,5798円,89分,108.7%,913件
25,1800-1849,6137円,84分,109.8%,863件
26,1850-1899,5848円,81分,109.6%,847件
27,1900-1949,6365円,79分,110.8%,867件
28,1950-1999,6356円,76分,111.1%,846件
29,2000-2049,6936円,73分,112.8%,772件
30,2050-2099,6829円,67分,113.5%,802件
31,2100-2149,6553円,63分,113.9%,787件
32,2150-2199,6484円,58分,114.9%,723件
33,2200-2249,7119円,55分,117.2%,719件
34,2250-2299,7221円,52分,118.5%,712件
35,2300-2349,7064円,49分,119.4%,678件
36,2350-2399,7209円,46分,120.7%,694件
37,2400-2449,7820円,44分,123.9%,652件
38,2450-2499,7957円,42分,125.1%,636件
39,2500-2549,8093円,42分,125.6%,613件
40,2550-2599,8740円,41分,128.6%,567件
41,2600-2649,9460円,38分,133.4%,609件
42,2650-2699,9596円,37分,134.9%,555件
43,2700-2749,10058円,34分,139.6%,575件
44,2750-2799,10900円,32分,145.1%,522件
45,2800-2849,10584円,33分,143.2%,461件
