,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,6811円,117分,107.8%,1223件
1,1300-1349,6126円,114分,107.1%,1209件
2,1350-1399,6168円,111分,107.4%,1112件
3,1400-1449,6314円,107分,107.9%,1061件
4,1450-1499,6754円,105分,108.5%,998件
5,1500-1549,6074円,103分,107.9%,1018件
6,1550-1599,6818円,100分,109.1%,1023件
7,1600-1649,6527円,97分,109%,1003件
8,1650-1699,6806円,93分,109.7%,943件
9,1700-1749,6904円,91分,110.1%,864件
10,1750-1799,7189円,90分,110.7%,913件
11,1800-1849,7473円,85分,111.7%,863件
12,1850-1899,7130円,82分,111.6%,847件
13,1900-1949,7636円,80分,112.7%,867件
14,1950-1999,7583円,77分,113.1%,846件
15,2000-2049,8135円,74分,114.7%,772件
16,2050-2099,7943円,68分,115.5%,802件
17,2100-2149,7579円,64分,115.8%,787件
18,2150-2199,7433円,59分,116.9%,723件
19,2200-2249,8037円,56分,119.2%,719件
20,2250-2299,8095円,53分,120.5%,712件
21,2300-2349,7890円,49分,121.4%,678件
22,2350-2399,7997円,47分,122.7%,694件
23,2400-2449,8595円,44分,125.8%,652件
24,2450-2499,8728円,43分,127%,636件
25,2500-2549,8864円,43分,127.6%,613件
26,2550-2599,9511円,41分,130.6%,567件
27,2600-2649,10232円,38分,135.5%,609件
28,2650-2699,10367円,37分,137%,555件
29,2700-2749,10829円,35分,141.8%,575件
30,2750-2799,11672円,33分,147.3%,522件
31,2800-2849,11356円,33分,145.4%,461件
