,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,4521円,142分,104.2%,124件
1,700-749,4662円,139分,104.5%,252件
2,750-799,4516円,137分,104.4%,306件
3,800-849,6113円,129分,106.3%,315件
4,850-899,5089円,131分,105.2%,297件
5,900-949,5629円,127分,105.9%,340件
6,950-999,5544円,128分,105.8%,325件
7,1000-1049,5248円,129分,105.4%,331件
8,1050-1099,6268円,119分,107%,344件
9,1100-1149,5869円,122分,106.4%,322件
10,1150-1199,6448円,115分,107.5%,293件
11,1200-1249,5779円,119分,106.5%,362件
12,1250-1299,6222円,111分,107.5%,350件
13,1300-1349,6589円,111分,107.9%,394件
14,1350-1399,6748円,109分,108.2%,296件
15,1400-1449,6316円,103分,108.2%,328件
16,1450-1499,7462円,105分,109.5%,262件
17,1500-1549,6772円,99分,109.1%,279件
18,1550-1599,7289円,99分,109.8%,249件
19,1600-1649,6455円,91分,109.5%,232件
20,1650-1699,7947円,91分,111.6%,238件
21,1700-1749,7742円,89分,111.6%,199件
22,1750-1799,7777円,86分,112.1%,220件
23,1800-1849,9012円,81分,114.8%,234件
24,1850-1899,7651円,79分,112.8%,231件
25,1900-1949,8116円,79分,113.7%,217件
26,1950-1999,8099円,76分,114.2%,168件
27,2000-2049,8284円,70分,115.7%,182件
28,2050-2099,9291円,67分,118.6%,168件
29,2100-2149,9697円,64分,120.1%,180件
30,2150-2199,8240円,61分,118.1%,167件
31,2200-2249,9361円,56分,122.3%,169件
32,2250-2299,9034円,49分,124.5%,166件
33,2300-2349,8526円,45分,125.2%,164件
34,2350-2399,9633円,41分,131.3%,146件
35,2400-2449,10351円,39分,135.3%,145件
36,2450-2499,10214円,39分,135%,129件
37,2500-2549,9519円,40分,132.1%,126件
38,2550-2599,10524円,36分,138.5%,105件
39,2600-2649,11012円,37分,140.1%,120件
40,2650-2699,12113円,35分,146.5%,117件
41,2700-2749,11752円,35分,145.2%,113件
42,2750-2799,12342円,30分,155%,113件
43,2800-2849,12594円,29分,157%,111件
44,2850-2899,13569円,27分,166.9%,91件
45,2900-2949,14212円,23分,183%,74件
