,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,9214円,126分,109.8%,20件
1,1250-1299,7718円,103分,110%,28件
2,1300-1349,11798円,109分,114.4%,28件
3,1350-1399,9035円,104分,111.6%,28件
4,1400-1449,8025円,98分,110.9%,23件
5,1450-1499,9965円,95分,113.9%,35件
6,1500-1549,9110円,96分,112.6%,34件
7,1550-1599,11274円,90分,116.7%,39件
8,1600-1649,11377円,93分,116.3%,47件
9,1650-1699,8894円,93分,112.8%,41件
10,1700-1749,9688円,88分,114.6%,50件
11,1750-1799,9140円,87分,114%,50件
12,1800-1849,10681円,83分,117.2%,54件
13,1850-1899,11400円,74分,120.5%,47件
14,1900-1949,9087円,81分,115%,46件
15,1950-1999,10822円,72分,120%,44件
16,2000-2049,9183円,73分,116.8%,48件
17,2050-2099,9829円,66分,119.8%,44件
18,2100-2149,9087円,64分,119%,42件
19,2150-2199,11286円,59分,125.7%,35件
20,2200-2249,11947円,58分,127.3%,50件
21,2250-2299,9747円,50分,125.9%,27件
22,2300-2349,10084円,48分,128.2%,44件
23,2350-2399,11940円,41分,139.2%,40件
24,2400-2449,13201円,33分,154%,36件
25,2450-2499,9021円,42分,128.8%,24件
26,2500-2549,12824円,32分,153.9%,31件
27,2550-2599,12139円,29分,155.5%,24件
28,2600-2649,12308円,33分,149.7%,26件
29,2650-2699,12316円,32分,151.2%,22件
30,2700-2749,13401円,30分,159.1%,33件
31,2750-2799,13995円,26分,171.3%,29件
32,2800-2849,13767円,29分,163.7%,24件
33,2850-2899,14429円,24分,179.7%,23件
34,2900-2949,14714円,23分,186.6%,25件
