,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,6620円,115分,107.7%,508件
1,1350-1399,6494円,111分,107.8%,487件
2,1400-1449,6748円,110分,108.2%,413件
3,1450-1499,6308円,104分,108.1%,400件
4,1500-1549,7028円,102分,109.2%,416件
5,1550-1599,7161円,100分,109.6%,346件
6,1600-1649,6927円,98分,109.4%,366件
7,1650-1699,7401円,94分,110.5%,393件
8,1700-1749,7465円,89分,111.2%,373件
9,1750-1799,7514円,89分,111.3%,374件
10,1800-1849,7734円,85分,112.1%,286件
11,1850-1899,7799円,82分,112.7%,307件
12,1900-1949,8241円,78分,114%,292件
13,1950-1999,8627円,75分,115.4%,302件
14,2000-2049,7465円,71分,113.9%,292件
15,2050-2099,8278円,68分,116.1%,267件
16,2100-2149,8126円,64分,117%,273件
17,2150-2199,8047円,59分,118.3%,273件
18,2200-2249,7954円,56分,119%,246件
19,2250-2299,8474円,50分,122.4%,243件
20,2300-2349,8710円,50分,123.1%,235件
21,2350-2399,8160円,47分,123.2%,220件
22,2400-2449,9073円,44分,127.8%,204件
23,2450-2499,9142円,45分,127.4%,208件
24,2500-2549,9741円,43分,129.9%,195件
25,2550-2599,10048円,42分,131.9%,188件
26,2600-2649,10123円,40分,134.1%,192件
27,2650-2699,10774円,38分,137.8%,192件
28,2700-2749,11316円,35分,143%,176件
29,2750-2799,12118円,33分,149.1%,154件
30,2800-2849,12805円,30分,156.6%,187件
31,2850-2899,13738円,27分,167.5%,162件
32,2900-2949,14491円,23分,184.1%,156件
