,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,450円,149分,100.4%,15564件
1,450-499,738円,149分,100.7%,4805件
2,500-549,1245円,145分,101.1%,2549件
3,550-599,1411円,143分,101.3%,1735件
4,600-649,1278円,142分,101.2%,1456件
5,650-699,1042円,141分,101%,1208件
6,700-749,1708円,138分,101.6%,1157件
7,750-799,1921円,134分,101.9%,1125件
8,800-849,1725円,134分,101.7%,1143件
9,850-899,2063円,130分,102.1%,1021件
10,900-949,1693円,129分,101.7%,1009件
11,950-999,2200円,126分,102.3%,1077件
12,1000-1049,2539円,127分,102.7%,1071件
13,1050-1099,2488円,123分,102.7%,963件
14,1100-1149,2641円,118分,103%,1149件
15,1150-1199,2958円,117分,103.4%,1095件
16,1200-1249,2990円,115分,103.5%,1041件
17,1250-1299,3893円,112分,104.6%,1057件
18,1300-1349,4126円,111分,105%,997件
19,1350-1399,3597円,109分,104.4%,1014件
20,1400-1449,3650円,105分,104.6%,924件
21,1450-1499,3862円,101分,105.1%,889件
22,1500-1549,4532円,100分,106%,858件
23,1550-1599,3704円,97分,105.1%,860件
24,1600-1649,4588円,94分,106.5%,833件
25,1650-1699,4406円,91分,106.4%,836件
26,1700-1749,4681円,88分,107.1%,778件
27,1750-1799,5320円,85分,108.3%,736件
28,1800-1849,5598円,84分,108.9%,772件
29,1850-1899,5467円,80分,109.1%,707件
30,1900-1949,5468円,77分,109.5%,714件
31,1950-1999,5759円,75分,110.2%,711件
32,2000-2049,6107円,72分,111.3%,724件
33,2050-2099,6537円,68分,112.8%,649件
34,2100-2149,6359円,63分,113.5%,664件
35,2150-2199,6181円,58分,114.2%,633件
36,2200-2249,6534円,52分,116.6%,609件
37,2250-2299,6949円,50分,118.6%,595件
38,2300-2349,6920円,47分,119.5%,573件
39,2350-2399,7097円,44分,121.4%,573件
40,2400-2449,7257円,43分,122.4%,578件
41,2450-2499,7932円,41分,126%,545件
42,2500-2549,7962円,40分,126.6%,521件
43,2550-2599,8150円,39分,127.6%,513件
44,2600-2649,8638円,38分,130%,464件
45,2650-2699,9509円,35分,135.8%,499件
46,2700-2749,9787円,34分,138.9%,462件
47,2750-2799,10337円,31分,145.2%,474件
48,2800-2849,11215円,29分,152.1%,432件
49,2850-2899,10906円,29分,149.8%,381件
