,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1694円,149分,101.5%,1887件
1,550-599,2103円,146分,101.9%,1736件
2,600-649,2397円,144分,102.2%,1525件
3,650-699,2072円,144分,101.9%,1344件
4,700-749,2184円,142分,102.1%,1288件
5,750-799,2655円,136分,102.6%,1239件
6,800-849,2234円,139分,102.1%,1097件
7,850-899,2973円,135分,102.9%,1078件
8,900-949,3418円,131分,103.5%,951件
9,950-999,3766円,129分,103.9%,929件
10,1000-1049,2947円,127分,103.1%,1661件
11,1050-1099,2774円,126分,102.9%,945件
12,1100-1149,3638円,121分,104%,1007件
13,1150-1199,3359円,120分,103.7%,846件
14,1200-1249,3852円,118分,104.4%,781件
15,1250-1299,3631円,114分,104.2%,747件
16,1300-1349,4213円,112分,105%,771件
17,1350-1399,3856円,110分,104.7%,670件
18,1400-1449,4493円,107分,105.6%,673件
19,1450-1499,5217円,104分,106.7%,620件
20,1500-1549,4445円,103分,105.8%,628件
21,1550-1599,4884円,99分,106.6%,670件
22,1600-1649,4831円,95分,106.8%,609件
23,1650-1699,4918円,93分,107.1%,614件
24,1700-1749,5598円,89分,108.4%,588件
25,1750-1799,6074円,87分,109.3%,564件
26,1800-1849,5489円,86分,108.5%,504件
27,1850-1899,6068円,81分,110%,551件
28,1900-1949,6756円,80分,111.3%,515件
29,1950-1999,6039円,74分,110.9%,505件
30,2000-2049,6216円,71分,111.6%,457件
31,2050-2099,6192円,67分,112.4%,463件
32,2100-2149,6946円,62分,114.9%,470件
33,2150-2199,7185円,59分,116.3%,460件
34,2200-2249,6222円,55分,115%,465件
35,2250-2299,6999円,53分,117.7%,439件
36,2300-2349,7100円,50分,118.8%,429件
37,2350-2399,7586円,46分,121.9%,444件
38,2400-2449,7233円,45分,121.4%,370件
39,2450-2499,7853円,43分,124.3%,429件
40,2500-2549,8251円,43分,125.7%,376件
41,2550-2599,8907円,40分,129.6%,379件
42,2600-2649,9216円,40分,130.9%,334件
43,2650-2699,9197円,37分,133%,367件
44,2700-2749,10022円,35分,138%,306件
45,2750-2799,11132円,32分,146.5%,325件
46,2800-2849,11834円,29分,155%,310件
47,2850-2899,12724円,27分,163.2%,278件
48,2900-2949,13876円,24分,177.5%,183件
