,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,3753円,138分,103.6%,107件
1,800-849,3358円,133分,103.4%,114件
2,850-899,3709円,136分,103.6%,136件
3,900-949,2590円,136分,102.5%,161件
4,950-999,2494円,134分,102.5%,142件
5,1000-1049,4193円,126分,104.4%,170件
6,1050-1099,4691円,122分,105.1%,211件
7,1100-1149,4230円,121分,104.6%,190件
8,1150-1199,4152円,123分,104.5%,231件
9,1200-1249,4629円,119分,105.2%,218件
10,1250-1299,4407円,115分,105.1%,250件
11,1300-1349,3862円,114分,104.5%,265件
12,1350-1399,4312円,112分,105.1%,252件
13,1400-1449,4762円,106分,106%,211件
14,1450-1499,4210円,110分,105.1%,221件
15,1500-1549,5014円,102分,106.6%,244件
16,1550-1599,4259円,102分,105.6%,239件
17,1600-1649,5468円,94分,107.8%,236件
18,1650-1699,4161円,92分,106.1%,224件
19,1700-1749,6593円,87分,110.1%,228件
20,1750-1799,6817円,87分,110.4%,236件
21,1800-1849,5878円,82分,109.5%,197件
22,1850-1899,5879円,80分,109.7%,207件
23,1900-1949,6293円,75分,111.1%,186件
24,1950-1999,6225円,73分,111.4%,194件
25,2000-2049,7703円,70分,114.8%,169件
26,2050-2099,7271円,66分,114.6%,163件
27,2100-2149,6752円,60分,114.9%,145件
28,2150-2199,6972円,61分,115.3%,154件
29,2200-2249,7124円,57分,116.7%,150件
30,2250-2299,6220円,55分,115%,139件
31,2300-2349,5128円,55分,112.5%,129件
32,2350-2399,7715円,46分,122.3%,134件
33,2400-2449,7199円,46分,121%,127件
34,2450-2499,7939円,43分,124.4%,135件
35,2500-2549,8342円,42分,126.2%,128件
36,2550-2599,8614円,41分,128.1%,106件
37,2600-2649,8351円,40分,128%,118件
38,2650-2699,9047円,39分,130.9%,102件
39,2700-2749,10363円,34分,140.1%,100件
40,2750-2799,11219円,33分,145.6%,80件
41,2800-2849,12240円,29分,155.5%,99件
42,2850-2899,12704円,29分,159.2%,92件
43,2900-2949,13727円,24分,176.9%,71件
