,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-1518円,157分,98.7%,2701件
1,300-349,-1514円,156分,98.7%,3527件
2,350-399,-1454円,155分,98.8%,3180件
3,400-449,-827円,151分,99.3%,2982件
4,450-499,-953円,151分,99.2%,2564件
5,500-549,-965円,149分,99.1%,2340件
6,550-599,-735円,147分,99.3%,2199件
7,600-649,-273円,143分,99.7%,2101件
8,650-699,-570円,143分,99.5%,1842件
9,700-749,-255円,141分,99.8%,1804件
10,750-799,290円,137分,100.3%,1665件
11,800-849,678円,135分,100.7%,1609件
12,850-899,391円,132分,100.4%,2851件
13,900-949,534円,132分,100.5%,1650件
14,950-999,492円,129分,100.5%,1700件
15,1000-1049,922円,127分,101%,1464件
16,1050-1099,1166円,124分,101.3%,1312件
17,1100-1149,1238円,122分,101.4%,1278件
18,1150-1199,1033円,120分,101.1%,1249件
19,1200-1249,833円,118分,100.9%,1139件
20,1250-1299,1755円,114分,102.1%,1174件
21,1300-1349,2524円,112分,103%,1067件
22,1350-1399,2015円,110分,102.4%,1093件
23,1400-1449,2151円,106分,102.7%,1084件
24,1450-1499,2159円,103分,102.8%,1050件
25,1500-1549,2462円,101分,103.3%,1091件
26,1550-1599,3068円,98分,104.2%,994件
27,1600-1649,3434円,94分,104.9%,1021件
28,1650-1699,3283円,93分,104.7%,882件
29,1700-1749,3420円,89分,105.1%,919件
30,1750-1799,3761円,88分,105.7%,868件
31,1800-1849,3238円,84分,105.1%,836件
32,1850-1899,3874円,80分,106.4%,826件
33,1900-1949,4312円,77分,107.5%,834件
34,1950-1999,4523円,73分,108.3%,802件
35,2000-2049,4455円,70分,108.5%,777件
36,2050-2099,4342円,65分,108.8%,805件
37,2100-2149,4669円,63分,109.8%,740件
38,2150-2199,5133円,61分,111.2%,759件
39,2200-2249,5389円,57分,112.6%,763件
40,2250-2299,5207円,54分,112.9%,648件
41,2300-2349,5202円,50分,113.8%,680件
42,2350-2399,5856円,48分,116.2%,661件
43,2400-2449,6372円,46分,118.6%,658件
44,2450-2499,6801円,45分,120.3%,608件
45,2500-2549,6602円,43分,120.4%,625件
46,2550-2599,7768円,40分,125.7%,572件
47,2600-2649,8314円,39分,128.4%,559件
48,2650-2699,8622円,37分,131.2%,525件
49,2700-2749,9204円,35分,134.7%,476件
50,2750-2799,10253円,32分,143.2%,386件
51,2800-2849,11167円,28分,152.3%,346件
52,2850-2899,11768円,25分,161.9%,273件
53,2900-2949,13079円,23分,176.7%,185件
