,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,-76円,152分,99.9%,1943件
1,400-449,-371円,152分,99.7%,2504件
2,450-499,-32円,150分,100%,2280件
3,500-549,370円,147分,100.3%,2086件
4,550-599,456円,146分,100.4%,1787件
5,600-649,512円,144分,100.5%,1634件
6,650-699,292円,144分,100.3%,1513件
7,700-749,864円,139分,100.8%,1465件
8,750-799,646円,139分,100.6%,1297件
9,800-849,1024円,137分,101%,1277件
10,850-899,1532円,133分,101.5%,1145件
11,900-949,1954円,130分,102%,1098件
12,950-999,1320円,129分,101.4%,1979件
13,1000-1049,1193円,128分,101.2%,1105件
14,1050-1099,1764円,123分,101.9%,1193件
15,1100-1149,1809円,123分,102%,1013件
16,1150-1199,2246円,120分,102.5%,938件
17,1200-1249,2248円,116分,102.6%,896件
18,1250-1299,2451円,115分,102.8%,915件
19,1300-1349,2166円,112分,102.6%,816件
20,1350-1399,2700円,109分,103.3%,792件
21,1400-1449,3699円,106分,104.6%,738件
22,1450-1499,3170円,105分,104%,759件
23,1500-1549,3283円,101分,104.3%,782件
24,1550-1599,3293円,97分,104.5%,752件
25,1600-1649,3675円,95分,105.2%,733件
26,1650-1699,4371円,91分,106.4%,705件
27,1700-1749,4610円,89分,106.9%,689件
28,1750-1799,4159円,88分,106.3%,612件
29,1800-1849,4544円,83分,107.3%,641件
30,1850-1899,5160円,83分,108.3%,611件
31,1900-1949,4834円,76分,108.4%,597件
32,1950-1999,5188円,75分,109.3%,562件
33,2000-2049,4924円,71分,109.3%,551件
34,2050-2099,5845円,65分,111.9%,564件
35,2100-2149,6015円,63分,112.8%,559件
36,2150-2199,5139円,58分,111.7%,553件
37,2200-2249,5969円,56分,114.1%,525件
38,2250-2299,5975円,54分,114.8%,517件
39,2300-2349,6371円,50分,117.1%,529件
40,2350-2399,6002円,48分,116.8%,439件
41,2400-2449,6287円,46分,118.3%,486件
42,2450-2499,7056円,44分,121.2%,453件
43,2500-2549,7581円,42分,124%,449件
44,2550-2599,8175円,41分,126.6%,417件
45,2600-2649,7955円,39分,127.3%,444件
46,2650-2699,8855円,37分,131.9%,368件
47,2700-2749,9775円,34分,137.8%,388件
48,2750-2799,10399円,32分,144%,366件
49,2800-2849,11102円,30分,149.8%,327件
50,2850-2899,12302円,27分,161.6%,243件
51,2900-2949,13191円,23分,178.1%,189件
