,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,5391円,137分,105.2%,85件
1,800-849,5368円,132分,105.4%,174件
2,850-899,6494円,126分,106.9%,212件
3,900-949,7155円,118分,108.1%,215件
4,950-999,6586円,124分,107.1%,217件
5,1000-1049,6625円,118分,107.5%,225件
6,1050-1099,6044円,122分,106.6%,237件
7,1100-1149,7170円,123分,107.8%,232件
8,1150-1199,7259円,112分,108.6%,227件
9,1200-1249,7589円,113分,109%,229件
10,1250-1299,7669円,108分,109.5%,209件
11,1300-1349,7267円,110分,108.8%,242件
12,1350-1399,7741円,102分,110.2%,247件
13,1400-1449,8227円,105分,110.5%,289件
14,1450-1499,7957円,103分,110.3%,220件
15,1500-1549,7349円,96分,110.2%,239件
16,1550-1599,8753円,96分,112.1%,176件
17,1600-1649,8734円,91分,112.8%,192件
18,1650-1699,9544円,90分,114.1%,158件
19,1700-1749,8151円,84分,112.9%,156件
20,1750-1799,9656円,85分,115.2%,165件
21,1800-1849,9408円,82分,115.2%,134件
22,1850-1899,8824円,78分,115%,147件
23,1900-1949,10642円,72分,119.7%,162件
24,1950-1999,9372円,72分,117.3%,170件
25,2000-2049,9452円,70分,118.1%,152件
26,2050-2099,10710円,67分,121.3%,124件
27,2100-2149,9801円,63分,120.8%,132件
28,2150-2199,11221円,60分,125%,115件
29,2200-2249,11011円,57分,125.6%,130件
30,2250-2299,10381円,52分,126.7%,115件
31,2300-2349,10696円,46分,131.1%,118件
32,2350-2399,10697円,39分,136.8%,118件
33,2400-2449,10388円,37分,137.8%,119件
34,2450-2499,11122円,35分,141.9%,89件
35,2500-2549,12219円,33分,149.1%,97件
36,2550-2599,12346円,32分,150.8%,90件
37,2600-2649,11365円,33分,145.4%,85件
38,2650-2699,12527円,30分,155.1%,74件
39,2700-2749,13800円,29分,162.9%,87件
40,2750-2799,13851円,29分,164.3%,78件
41,2800-2849,13719円,28分,165.7%,80件
42,2850-2899,14323円,23分,182.4%,70件
43,2900-2949,14527円,23分,185.6%,75件
