,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4145円,128分,104.3%,1127件
1,1050-1099,4671円,125分,105%,975件
2,1100-1149,4527円,122分,105%,1001件
3,1150-1199,4621円,123分,105%,869件
4,1200-1249,5094円,118分,105.7%,870件
5,1250-1299,5130円,117分,105.8%,760件
6,1300-1349,4372円,112分,105.2%,690件
7,1350-1399,4911円,110分,105.9%,705件
8,1400-1449,5851円,108分,107.2%,668件
9,1450-1499,4896円,107分,106.1%,623件
10,1500-1549,5195円,104分,106.7%,643件
11,1550-1599,5903円,99分,108%,654件
12,1600-1649,5850円,95分,108.2%,634件
13,1650-1699,6507円,94分,109.2%,532件
14,1700-1749,5919円,92分,108.6%,519件
15,1750-1799,6414円,88分,109.7%,531件
16,1800-1849,6000円,85分,109.4%,508件
17,1850-1899,6048円,81分,109.9%,508件
18,1900-1949,6571円,78分,111.3%,475件
19,1950-1999,6694円,74分,112%,452件
20,2000-2049,6248円,70分,111.9%,451件
21,2050-2099,6562円,68分,113%,434件
22,2100-2149,6597円,63分,114%,430件
23,2150-2199,7000円,62分,115%,399件
24,2200-2249,6906円,58分,116%,394件
25,2250-2299,7160円,53分,118%,378件
26,2300-2349,7355円,51分,119.3%,381件
27,2350-2399,7778円,48分,121.8%,346件
28,2400-2449,7528円,47分,121.2%,327件
29,2450-2499,7853円,45分,123.2%,315件
30,2500-2549,8703円,43分,126.8%,333件
31,2550-2599,8786円,42分,127.8%,305件
32,2600-2649,9456円,40分,131.6%,280件
33,2650-2699,10113円,38分,135.8%,318件
34,2700-2749,10917円,35分,141.5%,289件
35,2750-2799,11310円,32分,146.9%,306件
36,2800-2849,12522円,30分,156%,268件
37,2850-2899,13239円,26分,167.2%,260件
38,2900-2949,14324円,24分,180.7%,212件
