,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,4537円,117分,105.2%,323件
1,1300-1349,5369円,116分,106.2%,312件
2,1350-1399,5684円,111分,106.8%,265件
3,1400-1449,5100円,113分,106%,278件
4,1450-1499,5658円,105分,107.2%,293件
5,1500-1549,5206円,105分,106.6%,286件
6,1550-1599,6401円,99分,108.6%,285件
7,1600-1649,5316円,95分,107.4%,275件
8,1650-1699,7224円,92分,110.4%,276件
9,1700-1749,7381円,92分,110.7%,296件
10,1750-1799,6543円,87分,110%,246件
11,1800-1849,6548円,85分,110.3%,252件
12,1850-1899,6879円,80分,111.4%,230件
13,1900-1949,6893円,76分,112.1%,230件
14,1950-1999,7931円,74分,114.3%,208件
15,2000-2049,7453円,72分,113.9%,201件
16,2050-2099,7421円,66分,115.1%,187件
17,2100-2149,7610円,65分,115.6%,185件
18,2150-2199,7980円,61分,117.6%,185件
19,2200-2249,6895円,60分,115.4%,175件
20,2250-2299,5261円,60分,111.7%,160件
21,2300-2349,7486円,50分,119.9%,155件
22,2350-2399,7387円,49分,120.2%,152件
23,2400-2449,7789円,46分,122.5%,152件
24,2450-2499,8180円,46分,123.9%,153件
25,2500-2549,8379円,43分,125.7%,127件
26,2550-2599,8616円,41分,127.8%,147件
27,2600-2649,9078円,42分,129.1%,121件
28,2650-2699,10413円,37分,137.9%,127件
29,2700-2749,11225円,35分,142.4%,100件
30,2750-2799,11727円,33分,147.3%,119件
31,2800-2849,12286円,32分,150.6%,104件
32,2850-2899,13714円,27分,167.7%,100件
33,2900-2949,15144円,24分,185.6%,91件
