,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,2887円,146分,102.6%,1138件
1,550-599,2197円,146分,102%,1439件
2,600-649,2684円,142分,102.5%,1349件
3,650-699,3183円,139分,103.1%,1216件
4,700-749,3315円,137分,103.2%,1054件
5,750-799,3043円,138分,102.9%,937件
6,800-849,3032円,136分,103%,918件
7,850-899,3537円,131分,103.6%,865件
8,900-949,3071円,133分,103.1%,775件
9,950-999,3996円,128分,104.1%,733件
10,1000-1049,4045円,124分,104.3%,644件
11,1050-1099,4550円,123分,104.9%,649件
12,1100-1149,4194円,120分,104.7%,1166件
13,1150-1199,4077円,118分,104.6%,645件
14,1200-1249,4673円,115分,105.4%,687件
15,1250-1299,4770円,113分,105.6%,625件
16,1300-1349,4871円,110分,105.9%,542件
17,1350-1399,4164円,109分,105.1%,516件
18,1400-1449,5153円,106分,106.5%,532件
19,1450-1499,4784円,104分,106.1%,461件
20,1500-1549,5593円,99分,107.5%,448件
21,1550-1599,5822円,98分,107.9%,423件
22,1600-1649,5510円,96分,107.7%,442件
23,1650-1699,6132円,92分,108.9%,479件
24,1700-1749,6201円,88分,109.4%,439件
25,1750-1799,5661円,87分,108.6%,429件
26,1800-1849,6792円,83分,110.9%,405件
27,1850-1899,7205円,80分,112%,383件
28,1900-1949,6616円,79分,111.2%,347件
29,1950-1999,7642円,75分,113.6%,396件
30,2000-2049,8050円,72分,114.9%,360件
31,2050-2099,7160円,67分,114.2%,348件
32,2100-2149,7479円,62分,116.1%,313件
33,2150-2199,7762円,58分,117.8%,321件
34,2200-2249,8455円,52分,121.5%,337件
35,2250-2299,8145円,51分,121.4%,307件
36,2300-2349,7857円,46分,122.7%,340件
37,2350-2399,8035円,45分,124%,299件
38,2400-2449,8023円,44分,124.2%,293件
39,2450-2499,9154円,41分,129.8%,311件
40,2500-2549,8785円,41分,128.7%,262件
41,2550-2599,9263円,39分,131.7%,290件
42,2600-2649,9677円,38分,134.2%,251件
43,2650-2699,10190円,36分,138.3%,240件
44,2700-2749,10707円,35分,141.2%,226件
45,2750-2799,10994円,32分,146.1%,250件
46,2800-2849,11592円,29分,153.8%,204件
47,2850-2899,13043円,26分,166.6%,219件
48,2900-2949,13483円,23分,179.3%,184件
