,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1022円,147分,100.9%,12918件
1,500-549,1304円,146分,101.2%,4060件
2,550-599,1855円,143分,101.7%,2139件
3,600-649,1914円,142分,101.8%,1441件
4,650-699,1808円,140分,101.7%,1204件
5,700-749,1750円,138分,101.7%,1017件
6,750-799,2254円,136分,102.2%,959件
7,800-849,2486円,131分,102.5%,942件
8,850-899,2174円,132分,102.2%,964件
9,900-949,2609円,128分,102.7%,868件
10,950-999,2301円,127分,102.4%,845件
11,1000-1049,2862円,124分,103.1%,917件
12,1050-1099,3482円,125分,103.7%,903件
13,1100-1149,3005円,120分,103.3%,795件
14,1150-1199,3102円,116分,103.6%,949件
15,1200-1249,3435円,114分,104%,919件
16,1250-1299,3636円,113分,104.3%,861件
17,1300-1349,4504円,109分,105.5%,869件
18,1350-1399,4759円,108分,105.9%,826件
19,1400-1449,4248円,106分,105.4%,866件
20,1450-1499,4457円,102分,105.8%,790件
21,1500-1549,4311円,97分,105.9%,726件
22,1550-1599,5141円,98分,107%,706件
23,1600-1649,4299円,93分,106.1%,715件
24,1650-1699,5040円,91分,107.3%,699件
25,1700-1749,5016円,88分,107.6%,712件
26,1750-1799,5515円,85分,108.7%,645件
27,1800-1849,5992円,82分,109.8%,602件
28,1850-1899,6116円,80分,110.2%,633件
29,1900-1949,6285円,78分,110.7%,594件
30,1950-1999,6141円,74分,111.1%,590件
31,2000-2049,6412円,72分,111.9%,603件
32,2050-2099,6957円,68分,113.6%,605件
33,2100-2149,7299円,64分,115.1%,529件
34,2150-2199,7205円,59分,116.3%,561件
35,2200-2249,6792円,53分,117%,523件
36,2250-2299,7304円,48分,120.3%,510件
37,2300-2349,7728円,46分,122.5%,493件
38,2350-2399,7564円,44分,123.1%,477件
39,2400-2449,7659円,42分,124.5%,475件
40,2450-2499,7915円,41分,125.8%,483件
41,2500-2549,8663円,38分,130.3%,447件
42,2550-2599,8915円,38分,131.6%,447件
43,2600-2649,9022円,37分,132.4%,436件
44,2650-2699,9478円,36分,135.3%,401件
45,2700-2749,10477円,33分,142.8%,418件
46,2750-2799,10677円,31分,146.5%,395件
47,2800-2849,11135円,28分,153.9%,382件
48,2850-2899,12064円,26分,162.9%,357件
49,2900-2949,11968円,26分,161%,319件
