,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4123円,134分,104.1%,102件
1,950-999,4014円,131分,104.1%,98件
2,1000-1049,3804円,131分,103.9%,127件
3,1050-1099,4969円,132分,105%,134件
4,1100-1149,5178円,124分,105.5%,163件
5,1150-1199,5857円,112分,107%,163件
6,1200-1249,5216円,119分,105.8%,162件
7,1250-1299,5524円,111分,106.6%,164件
8,1300-1349,5238円,112分,106.3%,180件
9,1350-1399,4335円,111分,105.2%,198件
10,1400-1449,4698円,109分,105.8%,174件
11,1450-1499,5333円,104分,106.8%,204件
12,1500-1549,4942円,102分,106.5%,190件
13,1550-1599,5892円,101分,107.8%,204件
14,1600-1649,5861円,100分,107.8%,194件
15,1650-1699,6375円,94分,109%,176件
16,1700-1749,5009円,90分,107.4%,195件
17,1750-1799,6024円,85分,109.5%,212件
18,1800-1849,5571円,83分,108.9%,189件
19,1850-1899,7320円,82分,112%,192件
20,1900-1949,6912円,77分,111.9%,152件
21,1950-1999,5536円,75分,109.8%,160件
22,2000-2049,7275円,72分,113.5%,169件
23,2050-2099,7341円,70分,114%,148件
24,2100-2149,7600円,65分,115.6%,171件
25,2150-2199,7149円,61分,115.7%,140件
26,2200-2249,7831円,56分,118.7%,133件
27,2250-2299,6995円,55分,117%,138件
28,2300-2349,7661円,50分,120.5%,138件
29,2350-2399,7275円,48分,120.2%,99件
30,2400-2449,7467円,47分,121.1%,118件
31,2450-2499,8069円,44分,124.4%,114件
32,2500-2549,7395円,44分,122.5%,93件
33,2550-2599,9294円,40分,131.1%,94件
34,2600-2649,9865円,38分,134.8%,88件
35,2650-2699,10508円,35分,140.3%,91件
36,2700-2749,10437円,37分,137.4%,102件
37,2750-2799,11346円,32分,146.8%,96件
38,2800-2849,12632円,31分,154.9%,77件
39,2850-2899,13513円,27分,167.9%,80件
40,2900-2949,14504円,24分,179.1%,55件
