,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4963円,131分,105.1%,565件
1,950-999,4727円,130分,104.8%,548件
2,1000-1049,5745円,125分,106.1%,525件
3,1050-1099,4658円,128分,104.8%,640件
4,1100-1149,4977円,120分,105.5%,617件
5,1150-1199,5073円,120分,105.6%,666件
6,1200-1249,5918円,118分,106.7%,554件
7,1250-1299,5348円,113分,106.3%,571件
8,1300-1349,5730円,114分,106.7%,508件
9,1350-1399,5637円,110分,106.8%,487件
10,1400-1449,5893円,109分,107.2%,413件
11,1450-1499,5510円,103分,107.1%,400件
12,1500-1549,6226円,102分,108.2%,416件
13,1550-1599,6381円,99分,108.6%,346件
14,1600-1649,6159円,97分,108.4%,366件
15,1650-1699,6649円,94分,109.5%,393件
16,1700-1749,6754円,88分,110.2%,373件
17,1750-1799,6803円,88分,110.3%,374件
18,1800-1849,7045円,84分,111.1%,286件
19,1850-1899,7134円,81分,111.7%,307件
20,1900-1949,7586円,78分,113%,292件
21,1950-1999,7996円,74分,114.4%,302件
22,2000-2049,6891円,71分,113%,292件
23,2050-2099,7711円,68分,115.1%,267件
24,2100-2149,7592円,63分,116%,273件
25,2150-2199,7558円,58分,117.3%,273件
26,2200-2249,7489円,56分,118%,246件
27,2250-2299,8047円,50分,121.5%,243件
28,2300-2349,8276円,50分,122.1%,235件
29,2350-2399,7755円,46分,122.3%,220件
30,2400-2449,8677円,43分,126.8%,204件
31,2450-2499,8746円,44分,126.4%,208件
32,2500-2549,9345円,43分,128.9%,195件
33,2550-2599,9652円,42分,130.9%,188件
34,2600-2649,9727円,39分,133%,192件
35,2650-2699,10378円,38分,136.7%,192件
36,2700-2749,10920円,35分,141.9%,176件
37,2750-2799,11722円,33分,148.1%,154件
38,2800-2849,12409円,30分,155.5%,187件
39,2850-2899,13342円,27分,166.4%,162件
40,2900-2949,14095円,23分,183.1%,156件
