,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,3506円,142分,103.3%,256件
1,550-599,2569円,147分,102.3%,410件
2,600-649,2264円,145分,102.1%,491件
3,650-699,3545円,137分,103.4%,535件
4,700-749,2658円,138分,102.6%,520件
5,750-799,2616円,135分,102.6%,542件
6,800-849,3290円,134分,103.3%,550件
7,850-899,2881円,135分,102.8%,570件
8,900-949,3568円,130分,103.7%,565件
9,950-999,3346円,129分,103.5%,548件
10,1000-1049,4390円,124分,104.7%,525件
11,1050-1099,3296円,127分,103.5%,640件
12,1100-1149,3689円,119分,104.1%,617件
13,1150-1199,3788円,119分,104.2%,666件
14,1200-1249,4627円,117分,105.3%,554件
15,1250-1299,4135円,112分,104.9%,571件
16,1300-1349,4487円,113分,105.3%,508件
17,1350-1399,4440円,109分,105.4%,487件
18,1400-1449,4699円,108分,105.8%,413件
19,1450-1499,4396円,102分,105.7%,400件
20,1500-1549,5105円,101分,106.8%,416件
21,1550-1599,5291円,98分,107.2%,346件
22,1600-1649,5087円,96分,107%,366件
23,1650-1699,5598円,93分,108%,393件
24,1700-1749,5761円,88分,108.8%,373件
25,1750-1799,5809円,87分,108.9%,374件
26,1800-1849,6083円,84分,109.7%,286件
27,1850-1899,6205円,80分,110.3%,307件
28,1900-1949,6672円,77分,111.5%,292件
29,1950-1999,7115円,73分,112.9%,302件
30,2000-2049,6090円,70分,111.6%,292件
31,2050-2099,6919円,67分,113.7%,267件
32,2100-2149,6846円,63分,114.5%,273件
33,2150-2199,6876円,58分,115.9%,273件
34,2200-2249,6839円,55分,116.6%,246件
35,2250-2299,7450円,49分,120.1%,243件
36,2300-2349,7668円,49分,120.7%,235件
37,2350-2399,7189円,46分,120.9%,220件
38,2400-2449,8124円,43分,125.4%,204件
39,2450-2499,8193円,44分,125%,208件
40,2500-2549,8792円,43分,127.5%,195件
41,2550-2599,9099円,41分,129.5%,188件
42,2600-2649,9174円,39分,131.5%,192件
43,2650-2699,9825円,37分,135.2%,192件
44,2700-2749,10367円,34分,140.4%,176件
45,2750-2799,11169円,32分,146.5%,154件
46,2800-2849,11856円,29分,153.9%,187件
47,2850-2899,12789円,26分,164.9%,162件
48,2900-2949,13542円,22分,181.6%,156件
