,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,5311円,113分,106.3%,938件
1,1400-1449,5907円,109分,107.3%,990件
2,1450-1499,6395円,104分,108.2%,995件
3,1500-1549,5759円,103分,107.5%,900件
4,1550-1599,6478円,101分,108.5%,760件
5,1600-1649,6095円,98分,108.3%,778件
6,1650-1699,6400円,95分,108.9%,786件
7,1700-1749,5821円,92分,108.5%,739件
8,1750-1799,6303円,89分,109.5%,768件
9,1800-1849,6529円,85分,110.2%,700件
10,1850-1899,6957円,82分,111.4%,680件
11,1900-1949,6528円,76分,111.4%,677件
12,1950-1999,6608円,76分,111.6%,619件
13,2000-2049,6646円,71分,112.4%,634件
14,2050-2099,6433円,71分,112.1%,594件
15,2100-2149,7103円,66分,114.3%,586件
16,2150-2199,7631円,61分,116.6%,573件
17,2200-2249,7295円,60分,116.2%,578件
18,2250-2299,7171円,56分,117.2%,501件
19,2300-2349,7640円,53分,119.4%,514件
20,2350-2399,7220円,50分,119.4%,463件
21,2400-2449,7752円,47分,121.9%,474件
22,2450-2499,8184円,45分,124.1%,460件
23,2500-2549,8591円,44分,125.9%,437件
24,2550-2599,9245円,42分,129.1%,469件
25,2600-2649,10160円,39分,134.5%,437件
26,2650-2699,10376円,37分,137.1%,471件
27,2700-2749,11330円,36分,142.4%,400件
28,2750-2799,11800円,33分,147%,381件
29,2800-2849,12822円,30分,156.6%,355件
30,2850-2899,13589円,27分,166.8%,327件
31,2900-2949,14734円,24分,181.1%,252件
