,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,3339円,114分,103.9%,22件
1,1150-1199,7428円,121分,108.2%,24件
2,1200-1249,6646円,109分,108.1%,33件
3,1250-1299,9926円,109分,112.1%,30件
4,1300-1349,6472円,109分,107.9%,33件
5,1350-1399,5920円,101分,107.8%,31件
6,1400-1449,7823円,99分,110.6%,41件
7,1450-1499,7717円,94分,110.9%,42件
8,1500-1549,8483円,96分,111.8%,47件
9,1550-1599,8994円,98分,112.2%,55件
10,1600-1649,6779円,97分,109.3%,49件
11,1650-1699,8122円,89分,112.2%,63件
12,1700-1749,7099円,92分,110.3%,60件
13,1750-1799,9024円,84分,114.4%,66件
14,1800-1849,9516円,78分,116.3%,57件
15,1850-1899,7608円,85分,111.9%,55件
16,1900-1949,9789円,75分,117.4%,52件
17,1950-1999,7993円,78分,113.7%,58件
18,2000-2049,9038円,71分,117%,58件
19,2050-2099,7864円,67分,115.7%,51件
20,2100-2149,10148円,59分,122.9%,42件
21,2150-2199,10537円,62分,122.8%,58件
22,2200-2249,7962円,54分,119.8%,36件
23,2250-2299,7579円,52分,119.3%,47件
24,2300-2349,10126円,45分,129.9%,48件
25,2350-2399,10829円,38分,137.9%,41件
26,2400-2449,7992円,44分,124.2%,31件
27,2450-2499,11139円,36分,141.8%,33件
28,2500-2549,10783円,32分,144.4%,28件
29,2550-2599,11453円,34分,144.5%,31件
30,2600-2649,11175円,35分,143.1%,28件
31,2650-2699,12022円,33分,149%,38件
32,2700-2749,12140円,30分,154.4%,32件
33,2750-2799,12142円,31分,151.5%,28件
34,2800-2849,12556円,28分,159.7%,26件
35,2850-2899,13148円,26分,168.6%,31件
36,2900-2949,13558円,22分,184.1%,28件
