,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,3451円,131分,103.5%,1885件
1,1000-1049,3442円,128分,103.6%,1837件
2,1050-1099,3106円,127分,103.3%,1777件
3,1100-1149,3232円,125分,103.5%,1672件
4,1150-1199,3808円,121分,104.2%,1710件
5,1200-1249,4484円,119分,105%,1539件
6,1250-1299,3832円,117分,104.4%,1573件
7,1300-1349,4393円,113分,105.2%,1592件
8,1350-1399,3824円,111分,104.6%,1507件
9,1400-1449,4212円,109分,105.2%,1543件
10,1450-1499,4849円,105分,106.2%,1458件
11,1500-1549,4815円,103分,106.3%,1454件
12,1550-1599,4977円,100分,106.6%,1335件
13,1600-1649,5000円,96分,106.9%,1347件
14,1650-1699,5295円,95分,107.4%,1269件
15,1700-1749,4762円,92分,106.9%,1261件
16,1750-1799,5245円,88分,107.9%,1192件
17,1800-1849,5431円,85分,108.5%,1204件
18,1850-1899,5296円,82分,108.7%,1177件
19,1900-1949,5469円,78分,109.3%,1119件
20,1950-1999,5347円,74分,109.7%,1143件
21,2000-2049,5813円,72分,110.8%,1100件
22,2050-2099,5697円,69分,111%,1087件
23,2100-2149,6283円,66分,112.7%,1076件
24,2150-2199,6202円,63分,113.2%,988件
25,2200-2249,5949円,59分,113.4%,970件
26,2250-2299,6399円,57分,115.1%,960件
27,2300-2349,6780円,52分,117.5%,968件
28,2350-2399,6909円,50分,118.6%,885件
29,2400-2449,7075円,47分,120.2%,938件
30,2450-2499,7737円,45分,122.8%,844件
31,2500-2549,8121円,44分,124.5%,826件
32,2550-2599,8603円,42分,127.2%,786件
33,2600-2649,9176円,41分,130%,700件
34,2650-2699,9882円,38分,134.8%,584件
35,2700-2749,10554円,35分,139.7%,514件
36,2750-2799,11228円,32分,146.2%,397件
37,2800-2849,12272円,30分,155.1%,300件
38,2850-2899,13189円,26分,166.9%,266件
39,2900-2949,14257円,24分,179.7%,182件
