,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5542円,116分,106.4%,583件
1,1250-1299,5019円,117分,105.7%,528件
2,1300-1349,4959円,115分,105.8%,554件
3,1350-1399,5831円,110分,107.1%,518件
4,1400-1449,5062円,108分,106.2%,480件
5,1450-1499,5334円,106分,106.7%,488件
6,1500-1549,5701円,104分,107.3%,486件
7,1550-1599,6371円,99分,108.6%,458件
8,1600-1649,5730円,96分,107.9%,460件
9,1650-1699,6176円,95分,108.7%,449件
10,1700-1749,5550円,90分,108.2%,391件
11,1750-1799,6547円,89分,109.8%,358件
12,1800-1849,6371円,85分,109.9%,379件
13,1850-1899,7146円,81分,111.7%,323件
14,1900-1949,6151円,79分,110.4%,307件
15,1950-1999,7884円,75分,114%,307件
16,2000-2049,6215円,72分,111.5%,298件
17,2050-2099,6492円,69分,112.5%,301件
18,2100-2149,6997円,64分,114.6%,289件
19,2150-2199,7048円,62分,115.2%,271件
20,2200-2249,7004円,59分,115.9%,270件
21,2250-2299,7376円,53分,118.5%,236件
22,2300-2349,6347円,54分,115.8%,245件
23,2350-2399,7429円,49分,120.1%,206件
24,2400-2449,7530円,47分,121.2%,237件
25,2450-2499,8712円,44分,126.6%,222件
26,2500-2549,8681円,43分,127%,216件
27,2550-2599,9075円,42分,128.7%,255件
28,2600-2649,9240円,41分,130.2%,214件
29,2650-2699,10081円,38分,135.8%,189件
30,2700-2749,11032円,35分,141.5%,190件
31,2750-2799,11579円,34分,145.5%,178件
32,2800-2849,12552円,30分,155.1%,175件
33,2850-2899,13295円,27分,165.9%,149件
34,2900-2949,14801円,24分,180.6%,137件
