,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,5002円,117分,105.7%,1174件
1,1300-1349,5776円,115分,106.7%,1067件
2,1350-1399,5168円,113分,106.1%,1093件
3,1400-1449,5185円,109分,106.3%,1084件
4,1450-1499,5111円,106分,106.5%,1050件
5,1500-1549,5359円,103分,106.9%,1091件
6,1550-1599,5945円,100分,107.9%,994件
7,1600-1649,6225円,97分,108.6%,1021件
8,1650-1699,6032円,96分,108.4%,882件
9,1700-1749,6055円,92分,108.8%,919件
10,1750-1799,6388円,90分,109.4%,868件
11,1800-1849,5691円,86分,108.8%,836件
12,1850-1899,6277円,83分,110.1%,826件
13,1900-1949,6610円,79分,111.2%,834件
14,1950-1999,6725円,75分,112%,802件
15,2000-2049,6570円,72分,112.2%,777件
16,2050-2099,6298円,67分,112.5%,805件
17,2100-2149,6562円,65分,113.5%,740件
18,2150-2199,7002円,63分,114.9%,759件
19,2200-2249,7146円,59分,116.3%,763件
20,2250-2299,6881円,55分,116.6%,648件
21,2300-2349,6755円,52分,117.4%,680件
22,2350-2399,7357円,50分,119.8%,661件
23,2400-2449,7863円,47分,122.4%,658件
24,2450-2499,8293円,46分,124.1%,608件
25,2500-2549,8093円,44分,124.3%,625件
26,2550-2599,9259円,42分,129.6%,572件
27,2600-2649,9805円,40分,132.4%,559件
28,2650-2699,10114円,38分,135.3%,525件
29,2700-2749,10695円,37分,138.9%,476件
30,2750-2799,11744円,33分,147.5%,386件
31,2800-2849,12658円,30分,156.6%,346件
32,2850-2899,13260円,27分,166.3%,273件
33,2900-2949,14571円,24分,180.8%,185件
