,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,6905円,107分,108.6%,14件
1,1250-1299,8021円,115分,109.3%,19件
2,1300-1349,9561円,100分,112.7%,25件
3,1350-1399,8209円,105分,110.4%,31件
4,1400-1449,9682円,97分,113.3%,16件
5,1450-1499,7628円,105分,109.7%,16件
6,1500-1549,9335円,97分,112.9%,26件
7,1550-1599,7126円,100分,109.5%,29件
8,1600-1649,9367円,91分,113.7%,42件
9,1650-1699,9884円,93分,114.2%,32件
10,1700-1749,9057円,93分,113%,36件
11,1750-1799,9821円,80分,116.5%,30件
12,1800-1849,9764円,82分,115.9%,36件
13,1850-1899,6717円,72分,112.5%,26件
14,1900-1949,9786円,77分,116.9%,33件
15,1950-1999,9033円,70分,117.2%,43件
16,2000-2049,10620円,69分,120.5%,37件
17,2050-2099,8162円,68分,116.1%,38件
18,2100-2149,9390円,62分,120.1%,39件
19,2150-2199,10867円,53分,127.2%,32件
20,2200-2249,9686円,52分,124.7%,35件
21,2250-2299,9958円,46分,128.6%,44件
22,2300-2349,10460円,46分,130.2%,40件
23,2350-2399,6974円,45分,120.7%,40件
24,2400-2449,8303円,41分,126.9%,31件
25,2450-2499,9642円,37分,134.5%,48件
26,2500-2549,7067円,43分,122.1%,42件
27,2550-2599,8501円,37分,130.6%,38件
28,2600-2649,9933円,34分,139.2%,31件
29,2650-2699,11623円,30分,151.3%,39件
30,2700-2749,10460円,33分,142.6%,26件
31,2750-2799,11052円,29分,151.6%,23件
32,2800-2849,11996円,27分,158.8%,32件
33,2850-2899,13517円,26分,169.4%,30件
34,2900-2949,13956円,24分,178.7%,21件
