,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,5433円,125分,105.8%,963件
1,1100-1149,5484円,121分,106.1%,1149件
2,1150-1199,5793円,119分,106.5%,1095件
3,1200-1249,5780円,118分,106.5%,1041件
4,1250-1299,6683円,115分,107.8%,1057件
5,1300-1349,6907円,113分,108.1%,997件
6,1350-1399,6283円,111分,107.5%,1014件
7,1400-1449,6241円,107分,107.7%,924件
8,1450-1499,6349円,103分,108.2%,889件
9,1500-1549,7056円,102分,109.2%,858件
10,1550-1599,6082円,99分,108.2%,860件
11,1600-1649,6973円,96分,109.6%,833件
12,1650-1699,6688円,93分,109.6%,836件
13,1700-1749,6888円,90分,110.2%,778件
14,1750-1799,7533円,87分,111.5%,736件
15,1800-1849,7781円,86分,112.1%,772件
16,1850-1899,7537円,82分,112.3%,707件
17,1900-1949,7471円,79分,112.6%,714件
18,1950-1999,7726円,77分,113.4%,711件
19,2000-2049,8009円,73分,114.5%,724件
20,2050-2099,8386円,70分,116%,649件
21,2100-2149,8056円,64分,116.7%,664件
22,2150-2199,7724円,59分,117.3%,633件
23,2200-2249,7978円,54分,119.8%,609件
24,2250-2299,8323円,51分,121.7%,595件
25,2300-2349,8223円,48分,122.7%,573件
26,2350-2399,8356円,45分,124.5%,573件
27,2400-2449,8484円,44分,125.6%,578件
28,2450-2499,9153円,42分,129.3%,545件
29,2500-2549,9183円,41分,129.9%,521件
30,2550-2599,9371円,41分,130.8%,513件
31,2600-2649,9859円,39分,133.3%,464件
32,2650-2699,10730円,36分,139.2%,499件
33,2700-2749,11008円,35分,142.4%,462件
34,2750-2799,11558円,32分,148.8%,474件
35,2800-2849,12436円,30分,155.6%,432件
36,2850-2899,12127円,30分,153.4%,381件
