,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,1024円,141分,101%,53件
1,700-749,1863円,138分,101.8%,68件
2,750-799,1348円,132分,101.4%,96件
3,800-849,2762円,136分,102.7%,92件
4,850-899,1350円,130分,101.4%,96件
5,900-949,2613円,131分,102.7%,114件
6,950-999,1182円,129分,101.2%,133件
7,1000-1049,1619円,127分,101.7%,117件
8,1050-1099,2443円,123分,102.6%,143件
9,1100-1149,3300円,119分,103.7%,176件
10,1150-1199,2587円,119分,102.9%,159件
11,1200-1249,2893円,119分,103.3%,197件
12,1250-1299,2926円,116分,103.4%,180件
13,1300-1349,3274円,110分,104%,209件
14,1350-1399,2317円,111分,102.8%,224件
15,1400-1449,3047円,108分,103.8%,211件
16,1450-1499,3701円,101分,104.9%,175件
17,1500-1549,3111円,105分,103.9%,185件
18,1550-1599,4080円,98分,105.5%,197件
19,1600-1649,3232円,97分,104.4%,199件
20,1650-1699,4863円,90分,107.2%,208件
21,1700-1749,3172円,89分,104.8%,188件
22,1750-1799,5542円,83分,108.9%,186件
23,1800-1849,5378円,84分,108.6%,185件
24,1850-1899,4573円,79分,107.7%,153件
25,1900-1949,4843円,77分,108.4%,169件
26,1950-1999,5489円,71分,110.3%,153件
27,2000-2049,5658円,69分,111%,161件
28,2050-2099,6683円,65分,113.7%,140件
29,2100-2149,7282円,62分,115.6%,137件
30,2150-2199,6470円,56分,115.5%,112件
31,2200-2249,6376円,56分,115.3%,120件
32,2250-2299,6555円,52分,116.8%,125件
33,2300-2349,6302円,50分,116.8%,120件
34,2350-2399,5007円,50分,113.3%,113件
35,2400-2449,7626円,44分,123.3%,112件
36,2450-2499,7256円,43分,122.5%,109件
37,2500-2549,7425円,42分,123.4%,106件
38,2550-2599,7786円,40分,125.8%,104件
39,2600-2649,8917円,37分,132.2%,92件
40,2650-2699,8335円,37分,130.2%,101件
41,2700-2749,9329円,35分,135.2%,91件
42,2750-2799,10569円,31分,145.3%,84件
43,2800-2849,11261円,29分,151.4%,65件
44,2850-2899,12220円,25分,164.3%,83件
45,2900-2949,12820円,25分,167.5%,72件
