,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,5700円,131分,105.8%,297件
1,900-949,6234円,128分,106.5%,340件
2,950-999,6145円,128分,106.4%,325件
3,1000-1049,5854円,129分,106%,331件
4,1050-1099,6842円,120分,107.6%,344件
5,1100-1149,6451円,122分,107%,322件
6,1150-1199,7003円,115分,108.1%,293件
7,1200-1249,6345円,119分,107.1%,362件
8,1250-1299,6759円,112分,108.1%,350件
9,1300-1349,7130円,111分,108.6%,394件
10,1350-1399,7283円,110分,108.9%,296件
11,1400-1449,6815円,104分,108.8%,328件
12,1450-1499,7988円,105分,110.1%,262件
13,1500-1549,7261円,100分,109.7%,279件
14,1550-1599,7779円,99分,110.4%,249件
15,1600-1649,6895円,91分,110.1%,232件
16,1650-1699,8414円,92分,112.2%,238件
17,1700-1749,8192円,89分,112.3%,199件
18,1750-1799,8211円,86分,112.7%,220件
19,1800-1849,9447円,82分,115.4%,234件
20,1850-1899,8053円,80分,113.5%,231件
21,1900-1949,8522円,79分,114.3%,217件
22,1950-1999,8490円,76分,114.8%,168件
23,2000-2049,8653円,71分,116.3%,182件
24,2050-2099,9662円,67分,119.2%,168件
25,2100-2149,10060円,65分,120.8%,180件
26,2150-2199,8562円,61分,118.7%,167件
27,2200-2249,9670円,56分,122.9%,169件
28,2250-2299,9310円,49分,125.1%,166件
29,2300-2349,8775円,45分,125.8%,164件
30,2350-2399,9874円,41分,131.9%,146件
31,2400-2449,10590円,39分,135.9%,145件
32,2450-2499,10451円,39分,135.6%,129件
33,2500-2549,9756円,40分,132.8%,126件
34,2550-2599,10761円,37分,139.1%,105件
35,2600-2649,11249円,37分,140.8%,120件
36,2650-2699,12350円,35分,147.2%,117件
37,2700-2749,11989円,35分,145.8%,113件
38,2750-2799,12579円,30分,155.7%,113件
39,2800-2849,12831円,30分,157.6%,111件
40,2850-2899,13807円,27分,167.5%,91件
41,2900-2949,14449円,23分,183.6%,74件
