,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,3241円,133分,103.2%,23件
1,1000-1049,3400円,127分,103.6%,32件
2,1050-1099,2833円,122分,103.1%,41件
3,1100-1149,4161円,128分,104.3%,33件
4,1150-1199,4090円,123分,104.4%,66件
5,1200-1249,5080円,109分,106.2%,59件
6,1250-1299,4712円,110分,105.7%,65件
7,1300-1349,3553円,109分,104.4%,67件
8,1350-1399,4827円,104分,106.2%,83件
9,1400-1449,5882円,102分,107.7%,75件
10,1450-1499,4691円,104分,106%,73件
11,1500-1549,4457円,96分,106.2%,83件
12,1550-1599,4627円,95分,106.5%,78件
13,1600-1649,5121円,96分,107.1%,86件
14,1650-1699,5768円,89分,108.6%,73件
15,1700-1749,4360円,85分,106.8%,90件
16,1750-1799,5161円,86分,108%,81件
17,1800-1849,6234円,79分,110.5%,84件
18,1850-1899,5997円,76分,110.5%,96件
19,1900-1949,6684円,76分,111.7%,97件
20,1950-1999,4369円,72分,108.1%,79件
21,2000-2049,6928円,68分,113.5%,106件
22,2050-2099,6944円,66分,114%,112件
23,2100-2149,5225円,61分,111.4%,87件
24,2150-2199,6706円,58分,115.3%,90件
25,2200-2249,5977円,57分,113.9%,80件
26,2250-2299,5485円,53分,113.8%,85件
27,2300-2349,7194円,51分,118.9%,65件
28,2350-2399,6297円,46分,118.4%,71件
29,2400-2449,4850円,49分,113.1%,63件
30,2450-2499,7344円,41分,123.7%,61件
31,2500-2549,9299円,35分,135.9%,43件
32,2550-2599,8501円,38分,129.5%,49件
33,2600-2649,7968円,38分,128.2%,41件
34,2650-2699,8777円,36分,132.9%,49件
35,2700-2749,9599円,34分,137.4%,61件
36,2750-2799,10986円,31分,148%,42件
37,2800-2849,11389円,28分,154.8%,33件
38,2850-2899,12853円,26分,165.4%,48件
39,2900-2949,13707円,23分,178.3%,44件
