,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4261円,125分,104.5%,342件
1,1100-1149,5163円,126分,105.5%,332件
2,1150-1199,4545円,121分,105%,341件
3,1200-1249,4093円,119分,104.6%,389件
4,1250-1299,4948円,119分,105.5%,381件
5,1300-1349,5127円,114分,106%,323件
6,1350-1399,4536円,115分,105.2%,337件
7,1400-1449,5103円,108分,106.3%,351件
8,1450-1499,4540円,108分,105.6%,339件
9,1500-1549,5297円,102分,106.9%,341件
10,1550-1599,4629円,99分,106.2%,334件
11,1600-1649,6499円,96分,109%,333件
12,1650-1699,6620円,95分,109.3%,368件
13,1700-1749,5486円,91分,108.1%,295件
14,1750-1799,5725円,88分,108.6%,300件
15,1800-1849,6450円,83分,110.3%,283件
16,1850-1899,6477円,79分,111%,280件
17,1900-1949,7093円,77分,112.2%,255件
18,1950-1999,6950円,75分,112.4%,248件
19,2000-2049,6765円,70分,112.9%,229件
20,2050-2099,7491円,69分,114.6%,227件
21,2100-2149,7705円,64分,116.1%,224件
22,2150-2199,6678円,63分,114.1%,221件
23,2200-2249,5269円,62分,111.4%,199件
24,2250-2299,7069円,53分,117.7%,184件
25,2300-2349,7073円,52分,118.1%,181件
26,2350-2399,7286円,49分,120%,188件
27,2400-2449,7302円,48分,120.4%,185件
28,2450-2499,7883円,44分,123.7%,158件
29,2500-2549,7577円,44分,122.9%,172件
30,2550-2599,8258円,43分,125.3%,140件
31,2600-2649,9784円,38分,133.9%,158件
32,2650-2699,10385円,38分,136.3%,125件
33,2700-2749,10938円,34分,142.6%,155件
34,2750-2799,11201円,35分,142.9%,123件
35,2800-2849,12452円,30分,155.3%,116件
36,2850-2899,13629円,26分,168.8%,113件
37,2900-2949,14393円,24分,179%,116件
