,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,1783円,142分,101.7%,53件
1,700-749,2629円,139分,102.5%,68件
2,750-799,2070円,133分,102.1%,96件
3,800-849,3530円,136分,103.5%,92件
4,850-899,2066円,131分,102.1%,96件
5,900-949,3353円,131分,103.4%,114件
6,950-999,1885円,130分,101.9%,133件
7,1000-1049,2318円,128分,102.4%,117件
8,1050-1099,3136円,124分,103.4%,143件
9,1100-1149,3984円,120分,104.4%,176件
10,1150-1199,3256円,119分,103.6%,159件
11,1200-1249,3563円,119分,104%,197件
12,1250-1299,3586円,117分,104.1%,180件
13,1300-1349,3902円,111分,104.7%,209件
14,1350-1399,2935円,112分,103.5%,224件
15,1400-1449,3652円,108分,104.5%,211件
16,1450-1499,4281円,102分,105.6%,175件
17,1500-1549,3711円,106分,104.7%,185件
18,1550-1599,4646円,99分,106.3%,197件
19,1600-1649,3778円,98分,105.2%,199件
20,1650-1699,5396円,90分,108%,208件
21,1700-1749,3660円,89分,105.5%,188件
22,1750-1799,6052円,84分,109.6%,186件
23,1800-1849,5881円,84分,109.3%,185件
24,1850-1899,5036円,80分,108.4%,153件
25,1900-1949,5291円,77分,109.1%,169件
26,1950-1999,5915円,71分,111.1%,153件
27,2000-2049,6073円,69分,111.7%,161件
28,2050-2099,7094円,66分,114.4%,140件
29,2100-2149,7684円,62分,116.4%,137件
30,2150-2199,6827円,56分,116.3%,112件
31,2200-2249,6725円,56分,116%,120件
32,2250-2299,6882円,52分,117.5%,125件
33,2300-2349,6617円,50分,117.5%,120件
34,2350-2399,5295円,50分,114%,113件
35,2400-2449,7917円,44分,124%,112件
36,2450-2499,7544円,43分,123.3%,109件
37,2500-2549,7713円,43分,124.2%,106件
38,2550-2599,8074円,40分,126.6%,104件
39,2600-2649,9205円,37分,133%,92件
40,2650-2699,8623円,37分,131.1%,101件
41,2700-2749,9617円,36分,136.1%,91件
42,2750-2799,10857円,31分,146.2%,84件
43,2800-2849,11549円,29分,152.2%,65件
44,2850-2899,12508円,26分,165.2%,83件
45,2900-2949,13108円,26分,168.3%,72件
