,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,4153円,136分,104.1%,666件
1,700-749,3777円,137分,103.7%,883件
2,750-799,4461円,132分,104.5%,791件
3,800-849,4821円,130分,104.9%,709件
4,850-899,4878円,129分,105.1%,634件
5,900-949,4788円,127分,105%,579件
6,950-999,4405円,127分,104.6%,534件
7,1000-1049,5032円,121分,105.5%,514件
8,1050-1099,5082円,120分,105.7%,433件
9,1100-1149,5412円,119分,106.1%,401件
10,1150-1199,5352円,116分,106.2%,360件
11,1200-1249,6178円,115分,107.2%,388件
12,1250-1299,5890円,110分,107.1%,675件
13,1300-1349,5918円,106分,107.4%,372件
14,1350-1399,6784円,104分,108.7%,401件
15,1400-1449,6689円,102分,108.8%,373件
16,1450-1499,6468円,100分,108.6%,308件
17,1500-1549,6022円,97分,108.3%,319件
18,1550-1599,7197円,94分,110.2%,310件
19,1600-1649,7546円,92分,110.9%,286件
20,1650-1699,7332円,88分,111.1%,243件
21,1700-1749,8315円,85分,113.1%,252件
22,1750-1799,7317円,85分,111.5%,236件
23,1800-1849,8282円,82分,113.5%,264件
24,1850-1899,8022円,76分,114%,252件
25,1900-1949,7359円,77分,112.8%,235件
26,1950-1999,9198円,71分,117.3%,232件
27,2000-2049,9079円,71分,117.2%,219件
28,2050-2099,8438円,67分,116.8%,186件
29,2100-2149,9704円,65分,119.9%,221件
30,2150-2199,9753円,61分,121.2%,191件
31,2200-2249,9506円,55分,123.3%,201件
32,2250-2299,9408円,50分,125%,176件
33,2300-2349,9831円,45分,129.2%,187件
34,2350-2399,10588円,39分,136.2%,176件
35,2400-2449,10398円,37分,137.3%,172件
36,2450-2499,10354円,36分,138.4%,207件
37,2500-2549,10907円,34分,142.3%,186件
38,2550-2599,10772円,35分,141%,173件
39,2600-2649,11860円,32分,149.6%,180件
40,2650-2699,11182円,32分,146.5%,151件
41,2700-2749,12256円,29分,155.9%,166件
42,2750-2799,12284円,29分,156.2%,142件
43,2800-2849,12904円,27分,164.6%,155件
44,2850-2899,13986円,25分,175.2%,134件
45,2900-2949,14290円,21分,190.7%,131件
