,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,7397円,134分,107.4%,37件
1,950-999,9751円,122分,110.6%,41件
2,1000-1049,9166円,108分,111.3%,49件
3,1050-1099,6366円,119分,107.1%,70件
4,1100-1149,7323円,122分,108%,67件
5,1150-1199,8257円,119分,109.3%,75件
6,1200-1249,6937円,114分,108.1%,82件
7,1250-1299,6211円,117分,107.1%,92件
8,1300-1349,9451円,114分,111.1%,86件
9,1350-1399,9564円,107分,112%,97件
10,1400-1449,7977円,107分,109.9%,104件
11,1450-1499,6437円,104分,108.2%,125件
12,1500-1549,9345円,101分,112.4%,123件
13,1550-1599,9388円,102分,112.3%,125件
14,1600-1649,9138円,93分,113.1%,132件
15,1650-1699,10278円,85分,116.1%,129件
16,1700-1749,9652円,86分,115%,104件
17,1750-1799,10291円,87分,115.8%,107件
18,1800-1849,10236円,81分,116.9%,97件
19,1850-1899,8925円,77分,115.5%,107件
20,1900-1949,9481円,79分,116.1%,92件
21,1950-1999,9694円,69分,118.6%,89件
22,2000-2049,9040円,69分,117.4%,81件
23,2050-2099,9393円,67分,118.6%,97件
24,2100-2149,9966円,63分,121.3%,85件
25,2150-2199,12013円,58分,127.7%,67件
26,2200-2249,11733円,59分,126.3%,77件
27,2250-2299,10387円,51分,126.9%,62件
28,2300-2349,12834円,45分,137.8%,55件
29,2350-2399,9645円,45分,128.9%,54件
30,2400-2449,10110円,40分,134.1%,41件
31,2450-2499,9866円,38分,134.5%,64件
32,2500-2549,12149円,32分,150.1%,64件
33,2550-2599,11644円,33分,147.2%,53件
34,2600-2649,12009円,35分,145.5%,52件
35,2650-2699,12165円,35分,146.6%,44件
36,2700-2749,13386円,30分,158.9%,46件
37,2750-2799,12937円,30分,158.4%,47件
38,2800-2849,14463円,29分,166.6%,37件
39,2850-2899,14677円,25分,178.6%,48件
40,2900-2949,14482円,21分,190.3%,40件
