,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,2612円,146分,102.4%,299件
1,500-549,1706円,148分,101.5%,501件
2,550-599,1429円,147分,101.3%,594件
3,600-649,2536円,140分,102.4%,637件
4,650-699,2269円,140分,102.2%,635件
5,700-749,2209円,137分,102.2%,665件
6,750-799,2427円,138分,102.3%,658件
7,800-849,2232円,136分,102.2%,690件
8,850-899,2757円,133分,102.8%,688件
9,900-949,2383円,132分,102.4%,650件
10,950-999,3514円,127分,103.7%,623件
11,1000-1049,2452円,130分,102.5%,742件
12,1050-1099,3070円,121分,103.4%,745件
13,1100-1149,2963円,121分,103.3%,797件
14,1150-1199,3599円,119分,104%,673件
15,1200-1249,3516円,113分,104.1%,686件
16,1250-1299,3852円,116分,104.4%,632件
17,1300-1349,3918円,112分,104.7%,588件
18,1350-1399,4170円,111分,105%,515件
19,1400-1449,3437円,105分,104.4%,475件
20,1450-1499,4244円,102分,105.5%,498件
21,1500-1549,4706円,101分,106.2%,428件
22,1550-1599,4181円,100分,105.6%,425件
23,1600-1649,4927円,95分,106.9%,466件
24,1650-1699,5083円,91分,107.4%,455件
25,1700-1749,4974円,89分,107.4%,444件
26,1750-1799,5470円,87分,108.4%,353件
27,1800-1849,5500円,83分,108.8%,377件
28,1850-1899,5727円,81分,109.5%,346件
29,1900-1949,5862円,77分,110.1%,359件
30,1950-1999,5327円,74分,109.6%,344件
31,2000-2049,6200円,70分,111.8%,317件
32,2050-2099,6235円,66分,112.5%,316件
33,2100-2149,6095円,61分,113.2%,318件
34,2150-2199,6144円,59分,113.9%,295件
35,2200-2249,6565円,54分,116.1%,296件
36,2250-2299,6897円,53分,117.4%,278件
37,2300-2349,6239円,49分,116.9%,263件
38,2350-2399,7091円,45分,120.8%,254件
39,2400-2449,7524円,45分,122.4%,251件
40,2450-2499,8084円,44分,124.5%,229件
41,2500-2549,8181円,43分,125.5%,228件
42,2550-2599,8416円,41分,127.6%,232件
43,2600-2649,9044円,39分,131%,225件
44,2650-2699,9382円,37分,134.1%,208件
45,2700-2749,10199円,35分,139.2%,190件
46,2750-2799,10865円,32分,145.3%,219件
47,2800-2849,11908円,29分,155.2%,203件
48,2850-2899,12449円,25分,165.3%,213件
49,2900-2949,13586円,23分,179%,164件
