,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,6675円,127分,107%,670件
1,1000-1049,7202円,125分,107.7%,605件
2,1050-1099,6919円,122分,107.5%,600件
3,1100-1149,7479円,122分,108.2%,661件
4,1150-1199,7893円,121分,108.7%,632件
5,1200-1249,7071円,116分,108.1%,572件
6,1250-1299,7254円,113分,108.6%,677件
7,1300-1349,7228円,109分,108.8%,614件
8,1350-1399,7887円,107分,109.8%,621件
9,1400-1449,9033円,104分,111.6%,613件
10,1450-1499,8877円,103分,111.5%,584件
11,1500-1549,8696円,102分,111.3%,595件
12,1550-1599,8372円,96分,111.6%,577件
13,1600-1649,7930円,92分,111.5%,494件
14,1650-1699,9015円,92分,113.1%,497件
15,1700-1749,8051円,88分,112.2%,500件
16,1750-1799,9172円,85分,114.4%,488件
17,1800-1849,8524円,83分,113.7%,509件
18,1850-1899,9021円,80分,114.9%,442件
19,1900-1949,9612円,77分,116.6%,426件
20,1950-1999,9647円,75分,117.2%,448件
21,2000-2049,9697円,72分,117.9%,421件
22,2050-2099,9347円,68分,118.3%,408件
23,2100-2149,10250円,66分,120.8%,440件
24,2150-2199,10191円,62分,121.8%,407件
25,2200-2249,10379円,59分,123.6%,373件
26,2250-2299,10206円,51分,126.7%,367件
27,2300-2349,9981円,45分,129.8%,369件
28,2350-2399,10034円,40分,133.3%,357件
29,2400-2449,10639円,39分,136%,327件
30,2450-2499,10504円,38分,136.5%,352件
31,2500-2549,10420円,38分,136.8%,344件
32,2550-2599,11143円,36分,141.3%,348件
33,2600-2649,11845円,34分,146.4%,306件
34,2650-2699,11939円,34分,147.5%,302件
35,2700-2749,12250円,32分,151.4%,311件
36,2750-2799,12773円,31分,155.7%,285件
37,2800-2849,13826円,27分,167.2%,305件
38,2850-2899,13879円,25分,172.9%,279件
39,2900-2949,14049円,23分,183%,227件
